시도,행정구역별,폐기물별,년도,발생량[톤/일],재활용[톤/일]
전라북도,순천시,건설폐기물,2010,554,548.9
전라북도,순천시,지정폐기물,2010,8221,6469
전라북도,나주시,생활계폐기물,2010,93,62.2
전라북도,나주시,사업장배출시설계폐기물,2010,103,83.7
전라북도,나주시,건설폐기물,2010,928,910.8
전라북도,나주시,지정폐기물,2010,7788,1633.9
전라북도,광양시,생활계폐기물,2010,131,54.1
전라북도,광양시,사업장배출시설계폐기물,2010,20335,20038
전라북도,광양시,건설폐기물,2010,1122,1060.5
전라북도,광양시,지정폐기물,2010,51607,3357.6
전라북도,담양군,생활계폐기물,2010,50,9.9
전라북도,담양군,사업장배출시설계폐기물,2010,164,36.3
전라북도,담양군,건설폐기물,2010,300,298.9
전라북도,담양군,지정폐기물,2010,1837,231
전라북도,곡성군,생활계폐기물,2010,18,12.3
전라북도,곡성군,사업장배출시설계폐기물,2010,35,27
전라북도,곡성군,건설폐기물,2010,199,199.3
전라북도,곡성군,지정폐기물,2010,1449,605.9
전라북도,구례군,생활계폐기물,2010,24,8.1
전라북도,구례군,사업장배출시설계폐기물,2010,4,1.6
전라북도,구례군,건설폐기물,2010,190,190.2
전라북도,구례군,지정폐기물,2010,78,2.2
전라북도,고흥군,생활계폐기물,2010,61,25.7
전라북도,고흥군,사업장배출시설계폐기물,2010,4,0
전라북도,고흥군,건설폐기물,2010,287,287
전라북도,고흥군,지정폐기물,2010,488,255.5
전라북도,보성군,생활계폐기물,2010,35,21
전라북도,보성군,사업장배출시설계폐기물,2010,13,12.9
전라북도,보성군,건설폐기물,2010,381,381
전라북도,보성군,지정폐기물,2010,492,42.9
전라북도,화순군,생활계폐기물,2010,47,25.8
전라북도,화순군,사업장배출시설계폐기물,2010,35,23
전라북도,화순군,건설폐기물,2010,431,430.4
전라북도,화순군,지정폐기물,2010,588,100.2
전라북도,장흥군,생활계폐기물,2010,39,18.7
전라북도,장흥군,사업장배출시설계폐기물,2010,4,0
전라북도,장흥군,건설폐기물,2010,427,421.7
전라북도,장흥군,지정폐기물,2010,481,0
전라북도,강진군,생활계폐기물,2010,27,15.7
전라북도,강진군,사업장배출시설계폐기물,2010,9,7.1
전라북도,강진군,건설폐기물,2010,154,153.4
전라북도,강진군,지정폐기물,2010,302,0
전라북도,해남군,생활계폐기물,2010,49,30.8
전라북도,해남군,사업장배출시설계폐기물,2010,18,0
전라북도,해남군,건설폐기물,2010,271,269.4
전라북도,해남군,지정폐기물,2010,1214,31.8
전라북도,영암군,생활계폐기물,2010,40,13
전라북도,영암군,사업장배출시설계폐기물,2010,1396,985
전라북도,영암군,건설폐기물,2010,625,622.8
전라북도,영암군,지정폐기물,2010,7112,1811.4
전라북도,무안군,생활계폐기물,2010,48,21.6
전라북도,무안군,사업장배출시설계폐기물,2010,62,55.6
전라북도,무안군,건설폐기물,2010,309,308.1
전라북도,무안군,지정폐기물,2010,1475,383.9
전라북도,함평군,생활계폐기물,2010,18,5.5
전라북도,함평군,사업장배출시설계폐기물,2010,10,8.4
전라북도,함평군,건설폐기물,2010,325,324.2
전라북도,함평군,지정폐기물,2010,205,19.1
전라북도,영광군,생활계폐기물,2010,49,16.1
전라북도,영광군,사업장배출시설계폐기물,2010,17,11
전라북도,영광군,건설폐기물,2010,362,360.3
전라북도,영광군,지정폐기물,2010,1018,305.5
전라북도,장성군,생활계폐기물,2010,24,5.8
전라북도,장성군,사업장배출시설계폐기물,2010,89,80
전라북도,장성군,건설폐기물,2010,456,454.5
전라북도,장성군,지정폐기물,2010,675,28
전라북도,완도군,생활계폐기물,2010,54,19.5
전라북도,완도군,사업장배출시설계폐기물,2010,6,0
전라북도,완도군,건설폐기물,2010,124,123.7
전라북도,완도군,지정폐기물,2010,380,47.7
전라북도,진도군,생활계폐기물,2010,39,19.7
전라북도,진도군,사업장배출시설계폐기물,2010,7,0.4
전라북도,진도군,건설폐기물,2010,182,181.6
전라북도,진도군,지정폐기물,2010,158,1
전라북도,신안군,생활계폐기물,2010,42,13
전라북도,신안군,사업장배출시설계폐기물,2010,0,0
전라북도,신안군,건설폐기물,2010,153,152.5
전라북도,신안군,지정폐기물,2010,692,80.2
경상북도,포항시,생활계폐기물,2010,586,340
경상북도,포항시,사업장배출시설계폐기물,2010,21796,16487
경상북도,포항시,건설폐기물,2010,2395,2298
경상북도,포항시,지정폐기물,2010,636,410
경상북도,경주시,생활계폐기물,2010,273,148
경상북도,경주시,사업장배출시설계폐기물,2010,575,448
경상북도,경주시,건설폐기물,2010,1034,1024
경상북도,경주시,지정폐기물,2010,61,26
경상북도,김천시,생활계폐기물,2010,209,165
경상북도,김천시,사업장배출시설계폐기물,2010,291,171
경상북도,김천시,건설폐기물,2010,980,972
경상북도,김천시,지정폐기물,2010,34,17
경상북도,안동시,생활계폐기물,2010,209,114
경상북도,안동시,사업장배출시설계폐기물,2010,129,113
경상북도,안동시,건설폐기물,2010,725,724
경상북도,안동시,지정폐기물,2010,3,1
경상북도,구미시,생활계폐기물,2010,255,119
경상북도,구미시,사업장배출시설계폐기물,2010,1049,602
경상북도,구미시,건설폐기물,2010,1755,1703
경상북도,구미시,지정폐기물,2010,337,271
경상북도,영주시,생활계폐기물,2010,170,75
경상북도,영주시,사업장배출시설계폐기물,2010,89,77
경상북도,영주시,건설폐기물,2010,322,321
경상북도,영주시,지정폐기물,2010,13,10
경상북도,영천시,생활계폐기물,2010,88,30
경상북도,영천시,사업장배출시설계폐기물,2010,264,159
경상북도,영천시,건설폐기물,2010,741,740
경상북도,영천시,지정폐기물,2010,51,40
경상북도,상주시,생활계폐기물,2010,94,49
경상북도,상주시,사업장배출시설계폐기물,2010,116,55
경상북도,상주시,건설폐기물,2010,907,906
경상북도,상주시,지정폐기물,2010,4,1
경상북도,문경시,생활계폐기물,2010,123,46
경상북도,문경시,사업장배출시설계폐기물,2010,61,45
경상북도,문경시,건설폐기물,2010,458,458
경상북도,문경시,지정폐기물,2010,4,1
경상북도,경산시,생활계폐기물,2010,203,113
경상북도,경산시,사업장배출시설계폐기물,2010,312,203
경상북도,경산시,건설폐기물,2010,710,709
경상북도,경산시,지정폐기물,2010,24,11
경상북도,군위군,생활계폐기물,2010,23,10
경상북도,군위군,사업장배출시설계폐기물,2010,42,32
경상북도,군위군,건설폐기물,2010,239,239
경상북도,군위군,지정폐기물,2010,15,15
경상북도,의성군,생활계폐기물,2010,38,12
경상북도,의성군,사업장배출시설계폐기물,2010,29,25
경상북도,의성군,건설폐기물,2010,484,483
경상북도,의성군,지정폐기물,2010,2,0
경상북도,청송군,생활계폐기물,2010,26,10
경상북도,청송군,사업장배출시설계폐기물,2010,2,1
경상북도,청송군,건설폐기물,2010,231,231
경상북도,청송군,지정폐기물,2010,1,0
경상북도,영양군,생활계폐기물,2010,14,4
경상북도,영양군,사업장배출시설계폐기물,2010,0,0
경상북도,영양군,건설폐기물,2010,176,176
경상북도,영양군,지정폐기물,2010,0,0
경상북도,영덕군,생활계폐기물,2010,38,10
경상북도,영덕군,사업장배출시설계폐기물,2010,65,46
경상북도,영덕군,건설폐기물,2010,291,291
경상북도,영덕군,지정폐기물,2010,1,0
경상북도,청도군,생활계폐기물,2010,16,11
경상북도,청도군,사업장배출시설계폐기물,2010,21,13
경상북도,청도군,건설폐기물,2010,272,272
경상북도,청도군,지정폐기물,2010,8,4
경상북도,고령군,생활계폐기물,2010,20,6
경상북도,고령군,사업장배출시설계폐기물,2010,512,474
경상북도,고령군,건설폐기물,2010,271,266
경상북도,고령군,지정폐기물,2010,11,9
경상북도,성주군,생활계폐기물,2010,26,6
경상북도,성주군,사업장배출시설계폐기물,2010,57,44
경상북도,성주군,건설폐기물,2010,285,285
경상북도,성주군,지정폐기물,2010,8,6
경상북도,칠곡군,생활계폐기물,2010,113,34
경상북도,칠곡군,사업장배출시설계폐기물,2010,235,109
경상북도,칠곡군,건설폐기물,2010,499,498
경상북도,칠곡군,지정폐기물,2010,73,24
경상북도,예천군,생활계폐기물,2010,46,17
경상북도,예천군,사업장배출시설계폐기물,2010,18,10
경상북도,예천군,건설폐기물,2010,488,488
경상북도,예천군,지정폐기물,2010,1,1
경상북도,봉화군,생활계폐기물,2010,39,20
경상북도,봉화군,사업장배출시설계폐기물,2010,112,4
경상북도,봉화군,건설폐기물,2010,494,494
경상북도,봉화군,지정폐기물,2010,3,0
경상북도,울진군,생활계폐기물,2010,54,28
경상북도,울진군,사업장배출시설계폐기물,2010,44,17
경상북도,울진군,건설폐기물,2010,585,583
경상북도,울진군,지정폐기물,2010,4,0
경상북도,울릉군,생활계폐기물,2010,15,3
경상북도,울릉군,사업장배출시설계폐기물,2010,0,0
경상북도,울릉군,건설폐기물,2010,44,44
경상북도,울릉군,지정폐기물,2010,0,0
경상남도,창원시,생활계폐기물,2010,1150,607
경상남도,창원시,사업장배출시설계폐기물,2010,2552,1964
경상남도,창원시,건설폐기물,2010,1021722,1019438
경상남도,창원시,지정폐기물,2010,110746,66622
경상남도,진주시,생활계폐기물,2010,376,210
경상남도,진주시,사업장배출시설계폐기물,2010,303,134
경상남도,진주시,건설폐기물,2010,933702,933527
경상남도,진주시,지정폐기물,2010,9291,6768
경상남도,통영시,생활계폐기물,2010,193,60
경상남도,통영시,사업장배출시설계폐기물,2010,350,287
경상남도,통영시,건설폐기물,2010,115745,115659
경상남도,통영시,지정폐기물,2010,3728,1703
경상남도,사천시,생활계폐기물,2010,124,55
경상남도,사천시,사업장배출시설계폐기물,2010,153,100
경상남도,사천시,건설폐기물,2010,212551,212182
경상남도,사천시,지정폐기물,2010,3992,1389
경상남도,김해시,생활계폐기물,2010,454,286
경상남도,김해시,사업장배출시설계폐기물,2010,1240,1055
경상남도,김해시,건설폐기물,2010,406947,405294
경상남도,김해시,지정폐기물,2010,31663,22046
경상남도,밀양시,생활계폐기물,2010,73,26
경상남도,밀양시,사업장배출시설계폐기물,2010,96,43
경상남도,밀양시,건설폐기물,2010,208692,208032
경상남도,밀양시,지정폐기물,2010,2616,1370
경상남도,거제시,생활계폐기물,2010,287,154
경상남도,거제시,사업장배출시설계폐기물,2010,462,215
경상남도,거제시,건설폐기물,2010,356643,356380
경상남도,거제시,지정폐기물,2010,16126,8356
경상남도,양산시,생활계폐기물,2010,177,93
경상남도,양산시,사업장배출시설계폐기물,2010,251,156
경상남도,양산시,건설폐기물,2010,395757,394303
경상남도,양산시,지정폐기물,2010,29821,18425
경상남도,의령군,생활계폐기물,2010,22,9
경상남도,의령군,사업장배출시설계폐기물,2010,129,45
경상남도,의령군,건설폐기물,2010,114187,114187
경상남도,의령군,지정폐기물,2010,268,57
경상남도,함안군,생활계폐기물,2010,37,9
경상남도,함안군,사업장배출시설계폐기물,2010,1039,884
경상남도,함안군,건설폐기물,2010,185460,185388
경상남도,함안군,지정폐기물,2010,36200,19364
경상남도,창녕군,생활계폐기물,2010,43,27
경상남도,창녕군,사업장배출시설계폐기물,2010,72,55
경상남도,창녕군,건설폐기물,2010,132551,132518
경상남도,창녕군,지정폐기물,2010,1591,530
경상남도,고성군,생활계폐기물,2010,33,14
경상남도,고성군,사업장배출시설계폐기물,2010,1179,1146
경상남도,고성군,건설폐기물,2010,80633,80609
경상남도,고성군,지정폐기물,2010,1084,600
경상남도,남해군,생활계폐기물,2010,40,26
경상남도,남해군,사업장배출시설계폐기물,2010,5,1
경상남도,남해군,건설폐기물,2010,103083,103074
경상남도,남해군,지정폐기물,2010,120,67
경상남도,하동군,생활계폐기물,2010,46,27
경상남도,하동군,사업장배출시설계폐기물,2010,3289,2926
경상남도,하동군,건설폐기물,2010,94300,93944
경상남도,하동군,지정폐기물,2010,806,194
경상남도,산청군,생활계폐기물,2010,27,11
경상남도,산청군,사업장배출시설계폐기물,2010,15,14
경상남도,산청군,건설폐기물,2010,68912,68829
경상남도,산청군,지정폐기물,2010,295,116
경상남도,함양군,생활계폐기물,2010,27,6
경상남도,함양군,사업장배출시설계폐기물,2010,49,39
경상남도,함양군,건설폐기물,2010,114813,114813
경상남도,함양군,지정폐기물,2010,416,170
경상남도,거창군,생활계폐기물,2010,50,14
경상남도,거창군,사업장배출시설계폐기물,2010,124,110
경상남도,거창군,건설폐기물,2010,196970,196970
경상남도,거창군,지정폐기물,2010,1171,966
경상남도,합천군,생활계폐기물,2010,35,16
경상남도,합천군,사업장배출시설계폐기물,2010,27,22
경상남도,합천군,건설폐기물,2010,159902,159902
경상남도,합천군,지정폐기물,2010,204,30
제주특별자치도,제주시,생활계폐기물,2010,471.4,272
제주특별자치도,제주시,사업장배출시설계폐기물,2010,101.9,35.6
