행정구역별,year,주민1인당 생활폐기물배출량,생활폐기물발생량,주민등록인구
서구,2018,1.6,461.7,110534
서구,2018,1.6,461.7,184372
서구,2018,1.6,461.7,538596
서구,2018,1.6,461.7,304172
서구,2018,1.6,461.7,484663
서구,2018,0.8,118.3,110534
서구,2018,0.8,118.3,184372
서구,2018,0.8,118.3,538596
서구,2018,0.8,118.3,304172
서구,2018,0.8,118.3,484663
서구,2018,0.8,301.2,110534
서구,2018,0.8,301.2,184372
서구,2018,0.8,301.2,538596
서구,2018,0.8,301.2,304172
서구,2018,0.8,301.2,484663
서구,2018,0.8,444.4,110534
서구,2018,0.8,444.4,184372
서구,2018,0.8,444.4,538596
서구,2018,0.8,444.4,304172
서구,2018,0.8,444.4,484663
서구,2018,0.8,269.1,110534
서구,2018,0.8,269.1,184372
서구,2018,0.8,269.1,538596
서구,2018,0.8,269.1,304172
서구,2018,0.8,269.1,484663
서구,2018,0.8,461.7,110534
서구,2018,0.8,461.7,184372
서구,2018,0.8,461.7,538596
서구,2018,0.8,461.7,304172
서구,2018,0.8,461.7,484663
서구,2018,0.9,118.3,110534
서구,2018,0.9,118.3,184372
서구,2018,0.9,118.3,538596
서구,2018,0.9,118.3,304172
서구,2018,0.9,118.3,484663
서구,2018,0.9,301.2,110534
서구,2018,0.9,301.2,184372
서구,2018,0.9,301.2,538596
서구,2018,0.9,301.2,304172
서구,2018,0.9,301.2,484663
서구,2018,0.9,444.4,110534
서구,2018,0.9,444.4,184372
서구,2018,0.9,444.4,538596
서구,2018,0.9,444.4,304172
서구,2018,0.9,444.4,484663
서구,2018,0.9,269.1,110534
서구,2018,0.9,269.1,184372
서구,2018,0.9,269.1,538596
서구,2018,0.9,269.1,304172
서구,2018,0.9,269.1,484663
서구,2018,0.9,461.7,110534
서구,2018,0.9,461.7,184372
서구,2018,0.9,461.7,538596
서구,2018,0.9,461.7,304172
서구,2018,0.9,461.7,484663
서구,2018,1.0,118.3,110534
서구,2018,1.0,118.3,184372
서구,2018,1.0,118.3,538596
서구,2018,1.0,118.3,304172
서구,2018,1.0,118.3,484663
서구,2018,1.0,301.2,110534
서구,2018,1.0,301.2,184372
서구,2018,1.0,301.2,538596
서구,2018,1.0,301.2,304172
서구,2018,1.0,301.2,484663
서구,2018,1.0,444.4,110534
서구,2018,1.0,444.4,184372
서구,2018,1.0,444.4,538596
서구,2018,1.0,444.4,304172
서구,2018,1.0,444.4,484663
서구,2018,1.0,269.1,110534
서구,2018,1.0,269.1,184372
서구,2018,1.0,269.1,538596
서구,2018,1.0,269.1,304172
서구,2018,1.0,269.1,484663
서구,2018,1.0,461.7,110534
서구,2018,1.0,461.7,184372
서구,2018,1.0,461.7,538596
서구,2018,1.0,461.7,304172
서구,2018,1.0,461.7,484663
동구,2018,1.1,95.2,86912
동구,2018,1.1,95.2,351291
동구,2018,1.1,95.2,66233
동구,2018,1.1,95.2,94475
동구,2018,1.1,95.2,229071
동구,2018,1.1,95.2,164642
동구,2018,1.1,413.4,86912
동구,2018,1.1,413.4,351291
동구,2018,1.1,413.4,66233
동구,2018,1.1,413.4,94475
동구,2018,1.1,413.4,229071
동구,2018,1.1,413.4,164642
동구,2018,1.1,141.8,86912
동구,2018,1.1,141.8,351291
동구,2018,1.1,141.8,66233
동구,2018,1.1,141.8,94475
동구,2018,1.1,141.8,229071
동구,2018,1.1,141.8,164642
동구,2018,1.1,108.8,86912
동구,2018,1.1,108.8,351291
동구,2018,1.1,108.8,66233
동구,2018,1.1,108.8,94475
동구,2018,1.1,108.8,229071
동구,2018,1.1,108.8,164642
동구,2018,1.1,270.7,86912
동구,2018,1.1,270.7,351291
동구,2018,1.1,270.7,66233
동구,2018,1.1,270.7,94475
동구,2018,1.1,270.7,229071
동구,2018,1.1,270.7,164642
동구,2018,1.1,213.6,86912
동구,2018,1.1,213.6,351291
동구,2018,1.1,213.6,66233
동구,2018,1.1,213.6,94475
동구,2018,1.1,213.6,229071
동구,2018,1.1,213.6,164642
동구,2018,1.2,95.2,86912
동구,2018,1.2,95.2,351291
동구,2018,1.2,95.2,66233
동구,2018,1.2,95.2,94475
동구,2018,1.2,95.2,229071
동구,2018,1.2,95.2,164642
동구,2018,1.2,413.4,86912
동구,2018,1.2,413.4,351291
동구,2018,1.2,413.4,66233
동구,2018,1.2,413.4,94475
동구,2018,1.2,413.4,229071
동구,2018,1.2,413.4,164642
동구,2018,1.2,141.8,86912
동구,2018,1.2,141.8,351291
동구,2018,1.2,141.8,66233
동구,2018,1.2,141.8,94475
동구,2018,1.2,141.8,229071
동구,2018,1.2,141.8,164642
동구,2018,1.2,108.8,86912
동구,2018,1.2,108.8,351291
동구,2018,1.2,108.8,66233
동구,2018,1.2,108.8,94475
동구,2018,1.2,108.8,229071
동구,2018,1.2,108.8,164642
동구,2018,1.2,270.7,86912
동구,2018,1.2,270.7,351291
동구,2018,1.2,270.7,66233
동구,2018,1.2,270.7,94475
동구,2018,1.2,270.7,229071
동구,2018,1.2,270.7,164642
동구,2018,1.2,213.6,86912
동구,2018,1.2,213.6,351291
동구,2018,1.2,213.6,66233
동구,2018,1.2,213.6,94475
동구,2018,1.2,213.6,229071
동구,2018,1.2,213.6,164642
동구,2018,2.1,95.2,86912
동구,2018,2.1,95.2,351291
동구,2018,2.1,95.2,66233
동구,2018,2.1,95.2,94475
동구,2018,2.1,95.2,229071
동구,2018,2.1,95.2,164642
동구,2018,2.1,413.4,86912
동구,2018,2.1,413.4,351291
동구,2018,2.1,413.4,66233
동구,2018,2.1,413.4,94475
동구,2018,2.1,413.4,229071
동구,2018,2.1,413.4,164642
동구,2018,2.1,141.8,86912
동구,2018,2.1,141.8,351291
동구,2018,2.1,141.8,66233
동구,2018,2.1,141.8,94475
동구,2018,2.1,141.8,229071
동구,2018,2.1,141.8,164642
동구,2018,2.1,108.8,86912
동구,2018,2.1,108.8,351291
동구,2018,2.1,108.8,66233
동구,2018,2.1,108.8,94475
동구,2018,2.1,108.8,229071
동구,2018,2.1,108.8,164642
동구,2018,2.1,270.7,86912
동구,2018,2.1,270.7,351291
동구,2018,2.1,270.7,66233
동구,2018,2.1,270.7,94475
동구,2018,2.1,270.7,229071
동구,2018,2.1,270.7,164642
동구,2018,2.1,213.6,86912
동구,2018,2.1,213.6,351291
동구,2018,2.1,213.6,66233
동구,2018,2.1,213.6,94475
동구,2018,2.1,213.6,229071
동구,2018,2.1,213.6,164642
동구,2018,1.2,95.2,86912
동구,2018,1.2,95.2,351291
동구,2018,1.2,95.2,66233
동구,2018,1.2,95.2,94475
동구,2018,1.2,95.2,229071
동구,2018,1.2,95.2,164642
동구,2018,1.2,413.4,86912
동구,2018,1.2,413.4,351291
동구,2018,1.2,413.4,66233
동구,2018,1.2,413.4,94475
동구,2018,1.2,413.4,229071
동구,2018,1.2,413.4,164642
동구,2018,1.2,141.8,86912
동구,2018,1.2,141.8,351291
동구,2018,1.2,141.8,66233
동구,2018,1.2,141.8,94475
동구,2018,1.2,141.8,229071
동구,2018,1.2,141.8,164642
동구,2018,1.2,108.8,86912
동구,2018,1.2,108.8,351291
동구,2018,1.2,108.8,66233
동구,2018,1.2,108.8,94475
동구,2018,1.2,108.8,229071
동구,2018,1.2,108.8,164642
동구,2018,1.2,270.7,86912
동구,2018,1.2,270.7,351291
동구,2018,1.2,270.7,66233
동구,2018,1.2,270.7,94475
동구,2018,1.2,270.7,229071
동구,2018,1.2,270.7,164642
동구,2018,1.2,213.6,86912
동구,2018,1.2,213.6,351291
동구,2018,1.2,213.6,66233
동구,2018,1.2,213.6,94475
동구,2018,1.2,213.6,229071
동구,2018,1.2,213.6,164642
동구,2018,1.2,95.2,86912
동구,2018,1.2,95.2,351291
동구,2018,1.2,95.2,66233
동구,2018,1.2,95.2,94475
동구,2018,1.2,95.2,229071
동구,2018,1.2,95.2,164642
동구,2018,1.2,413.4,86912
동구,2018,1.2,413.4,351291
동구,2018,1.2,413.4,66233
동구,2018,1.2,413.4,94475
동구,2018,1.2,413.4,229071
동구,2018,1.2,413.4,164642
동구,2018,1.2,141.8,86912
동구,2018,1.2,141.8,351291
동구,2018,1.2,141.8,66233
동구,2018,1.2,141.8,94475
동구,2018,1.2,141.8,229071
동구,2018,1.2,141.8,164642
동구,2018,1.2,108.8,86912
동구,2018,1.2,108.8,351291
동구,2018,1.2,108.8,66233
동구,2018,1.2,108.8,94475
동구,2018,1.2,108.8,229071
동구,2018,1.2,108.8,164642
동구,2018,1.2,270.7,86912
동구,2018,1.2,270.7,351291
동구,2018,1.2,270.7,66233
동구,2018,1.2,270.7,94475
동구,2018,1.2,270.7,229071
동구,2018,1.2,270.7,164642
동구,2018,1.2,213.6,86912
동구,2018,1.2,213.6,351291
동구,2018,1.2,213.6,66233
동구,2018,1.2,213.6,94475
동구,2018,1.2,213.6,229071
동구,2018,1.2,213.6,164642
동구,2018,1.3,95.2,86912
동구,2018,1.3,95.2,351291
동구,2018,1.3,95.2,66233
동구,2018,1.3,95.2,94475
동구,2018,1.3,95.2,229071
동구,2018,1.3,95.2,164642
동구,2018,1.3,413.4,86912
동구,2018,1.3,413.4,351291
동구,2018,1.3,413.4,66233
동구,2018,1.3,413.4,94475
동구,2018,1.3,413.4,229071
동구,2018,1.3,413.4,164642
동구,2018,1.3,141.8,86912
동구,2018,1.3,141.8,351291
동구,2018,1.3,141.8,66233
동구,2018,1.3,141.8,94475
동구,2018,1.3,141.8,229071
동구,2018,1.3,141.8,164642
동구,2018,1.3,108.8,86912
동구,2018,1.3,108.8,351291
동구,2018,1.3,108.8,66233
동구,2018,1.3,108.8,94475
동구,2018,1.3,108.8,229071
동구,2018,1.3,108.8,164642
동구,2018,1.3,270.7,86912
동구,2018,1.3,270.7,351291
동구,2018,1.3,270.7,66233
동구,2018,1.3,270.7,94475
동구,2018,1.3,270.7,229071
동구,2018,1.3,270.7,164642
동구,2018,1.3,213.6,86912
동구,2018,1.3,213.6,351291
동구,2018,1.3,213.6,66233
동구,2018,1.3,213.6,94475
동구,2018,1.3,213.6,229071
동구,2018,1.3,213.6,164642
영도구,2018,1.0,121.1,120109
부산진구,2018,1.0,364.0,362357
동래구,2018,0.9,235.7,266515
남구,2018,0.8,230.1,279917
남구,2018,0.8,230.1,150501
남구,2018,0.8,230.1,-
남구,2018,0.8,230.1,216369
남구,2018,0.8,230.1,330732
남구,2018,0.8,189.8,279917
남구,2018,0.8,189.8,150501
남구,2018,0.8,189.8,-
남구,2018,0.8,189.8,216369
남구,2018,0.8,189.8,330732
남구,2018,0.8,-,279917
남구,2018,0.8,-,150501
남구,2018,0.8,-,-
남구,2018,0.8,-,216369
남구,2018,0.8,-,330732
남구,2018,0.8,190.8,279917
남구,2018,0.8,190.8,150501
남구,2018,0.8,190.8,-
남구,2018,0.8,190.8,216369
남구,2018,0.8,190.8,330732
남구,2018,0.8,537.2,279917
남구,2018,0.8,537.2,150501
남구,2018,0.8,537.2,-
남구,2018,0.8,537.2,216369
남구,2018,0.8,537.2,330732
남구,2018,1.3,230.1,279917
남구,2018,1.3,230.1,150501
남구,2018,1.3,230.1,-
남구,2018,1.3,230.1,216369
남구,2018,1.3,230.1,330732
남구,2018,1.3,189.8,279917
남구,2018,1.3,189.8,150501
남구,2018,1.3,189.8,-
남구,2018,1.3,189.8,216369
남구,2018,1.3,189.8,330732
남구,2018,1.3,-,279917
남구,2018,1.3,-,150501
남구,2018,1.3,-,-
남구,2018,1.3,-,216369
남구,2018,1.3,-,330732
남구,2018,1.3,190.8,279917
남구,2018,1.3,190.8,150501
남구,2018,1.3,190.8,-
남구,2018,1.3,190.8,216369
남구,2018,1.3,190.8,330732
남구,2018,1.3,537.2,279917
남구,2018,1.3,537.2,150501
남구,2018,1.3,537.2,-
남구,2018,1.3,537.2,216369
남구,2018,1.3,537.2,330732
남구,2018,-,230.1,279917
남구,2018,-,230.1,150501
남구,2018,-,230.1,-
남구,2018,-,230.1,216369
남구,2018,-,230.1,330732
남구,2018,-,189.8,279917
남구,2018,-,189.8,150501
남구,2018,-,189.8,-
남구,2018,-,189.8,216369
남구,2018,-,189.8,330732
남구,2018,-,-,279917
남구,2018,-,-,150501
남구,2018,-,-,-
남구,2018,-,-,216369
남구,2018,-,-,330732
남구,2018,-,190.8,279917
남구,2018,-,190.8,150501
남구,2018,-,190.8,-
남구,2018,-,190.8,216369
남구,2018,-,190.8,330732
남구,2018,-,537.2,279917
남구,2018,-,537.2,150501
남구,2018,-,537.2,-
남구,2018,-,537.2,216369
남구,2018,-,537.2,330732
남구,2018,0.9,230.1,279917
남구,2018,0.9,230.1,150501
남구,2018,0.9,230.1,-
남구,2018,0.9,230.1,216369
남구,2018,0.9,230.1,330732
남구,2018,0.9,189.8,279917
남구,2018,0.9,189.8,150501
남구,2018,0.9,189.8,-
남구,2018,0.9,189.8,216369
남구,2018,0.9,189.8,330732
남구,2018,0.9,-,279917
남구,2018,0.9,-,150501
남구,2018,0.9,-,-
남구,2018,0.9,-,216369
남구,2018,0.9,-,330732
남구,2018,0.9,190.8,279917
남구,2018,0.9,190.8,150501
남구,2018,0.9,190.8,-
남구,2018,0.9,190.8,216369
남구,2018,0.9,190.8,330732
남구,2018,0.9,537.2,279917
남구,2018,0.9,537.2,150501
남구,2018,0.9,537.2,-
남구,2018,0.9,537.2,216369
남구,2018,0.9,537.2,330732
남구,2018,1.6,230.1,279917
남구,2018,1.6,230.1,150501
남구,2018,1.6,230.1,-
남구,2018,1.6,230.1,216369
남구,2018,1.6,230.1,330732
남구,2018,1.6,189.8,279917
남구,2018,1.6,189.8,150501
남구,2018,1.6,189.8,-
남구,2018,1.6,189.8,216369
남구,2018,1.6,189.8,330732
남구,2018,1.6,-,279917
남구,2018,1.6,-,150501
남구,2018,1.6,-,-
남구,2018,1.6,-,216369
남구,2018,1.6,-,330732
남구,2018,1.6,190.8,279917
남구,2018,1.6,190.8,150501
남구,2018,1.6,190.8,-
남구,2018,1.6,190.8,216369
남구,2018,1.6,190.8,330732
남구,2018,1.6,537.2,279917
남구,2018,1.6,537.2,150501
남구,2018,1.6,537.2,-
남구,2018,1.6,537.2,216369
남구,2018,1.6,537.2,330732
북구,2018,0.9,268.3,296952
북구,2018,0.9,268.3,439489
북구,2018,0.9,268.3,439773
북구,2018,0.9,268.3,206434
북구,2018,0.9,536.3,296952
북구,2018,0.9,536.3,439489
북구,2018,0.9,536.3,439773
북구,2018,0.9,536.3,206434
북구,2018,0.9,338.5,296952
북구,2018,0.9,338.5,439489
북구,2018,0.9,338.5,439773
북구,2018,0.9,338.5,206434
북구,2018,0.9,250.6,296952
북구,2018,0.9,250.6,439489
북구,2018,0.9,250.6,439773
북구,2018,0.9,250.6,206434
북구,2018,1.2,268.3,296952
북구,2018,1.2,268.3,439489
북구,2018,1.2,268.3,439773
북구,2018,1.2,268.3,206434
북구,2018,1.2,536.3,296952
북구,2018,1.2,536.3,439489
북구,2018,1.2,536.3,439773
북구,2018,1.2,536.3,206434
북구,2018,1.2,338.5,296952
북구,2018,1.2,338.5,439489
북구,2018,1.2,338.5,439773
북구,2018,1.2,338.5,206434
북구,2018,1.2,250.6,296952
북구,2018,1.2,250.6,439489
북구,2018,1.2,250.6,439773
북구,2018,1.2,250.6,206434
북구,2018,0.8,268.3,296952
북구,2018,0.8,268.3,439489
북구,2018,0.8,268.3,439773
북구,2018,0.8,268.3,206434
북구,2018,0.8,536.3,296952
북구,2018,0.8,536.3,439489
북구,2018,0.8,536.3,439773
북구,2018,0.8,536.3,206434
북구,2018,0.8,338.5,296952
북구,2018,0.8,338.5,439489
북구,2018,0.8,338.5,439773
북구,2018,0.8,338.5,206434
북구,2018,0.8,250.6,296952
북구,2018,0.8,250.6,439489
북구,2018,0.8,250.6,439773
북구,2018,0.8,250.6,206434
북구,2018,1.2,268.3,296952
북구,2018,1.2,268.3,439489
북구,2018,1.2,268.3,439773
북구,2018,1.2,268.3,206434
북구,2018,1.2,536.3,296952
북구,2018,1.2,536.3,439489
북구,2018,1.2,536.3,439773
북구,2018,1.2,536.3,206434
북구,2018,1.2,338.5,296952
북구,2018,1.2,338.5,439489
북구,2018,1.2,338.5,439773
북구,2018,1.2,338.5,206434
북구,2018,1.2,250.6,296952
북구,2018,1.2,250.6,439489
북구,2018,1.2,250.6,439773
북구,2018,1.2,250.6,206434
해운대구,2018,0.9,383.8,409347
사하구,2018,1.0,341.1,327791
금정구,2018,1.0,234.6,242956
연제구,2018,0.9,186.7,207840
수영구,2018,0.9,151.1,176246
사상구,2018,1.1,252.2,223361
기장군,2018,0.8,130.3,164864
대구광역시,2018,1.2,3014.8,2461769
수성구,2018,1.1,465.3,432759
달서구,2018,1.1,637.0,573413
달성군,2018,1.1,287.7,250543
인천광역시,2018,0.9,2775.4,2954642
연수구,2018,0.8,269.6,346359
남동구,2018,1.0,521.9,537161
부평구,2018,0.8,412.6,524640
계양구,2018,0.7,218.8,312680
미추홀구,2018,0.6,-,416542
강화군,2018,1.4,96.2,68896
옹진군,2018,0.9,18.4,21036
광주광역시,2018,0.9,1272.3,1459336
광산구,2018,0.9,365.1,404547
대전광역시,2018,1.1,1611.3,1489936
유성구,2018,0.9,323.7,349790
대덕구,2018,1.4,258.5,181991
울산광역시,2018,1.3,1550.2,1155623
울주군,2018,1.3,294.2,221842
세종특별자치시,2018,1.3,404.3,314126
경기도,2018,0.9,12406.1,13077153
수원시,2018,0.9,1134.5,1201166
성남시,2018,1.0,918.4,954347
의정부시,2018,1.0,460.0,447026
안양시,2018,0.7,388.1,576831
부천시,2018,1.0,844.6,843768
광명시,2018,0.8,268.1,326841
평택시,2018,1.0,490.6,495642
동두천시,2018,0.8,76.8,96226
안산시,2018,0.9,592.9,660343
고양시,2018,0.9,924.3,1044189
과천시,2018,1.5,88.7,58142
구리시,2018,0.8,165.9,203553
남양주시,2018,0.6,407.2,681828
오산시,2018,0.8,178.5,220070
시흥시,2018,1.0,432.1,448687
군포시,2018,0.9,252.6,276916
의왕시,2018,0.7,112.7,153932
하남시,2018,1.5,388.9,254415
용인시,2018,1.1,1088.2,1035126
파주시,2018,1.1,505.2,451848
이천시,2018,1.2,264.5,214206
안성시,2018,1.3,234.9,183579
김포시,2018,0.8,337.5,423170
화성시,2018,0.9,656.1,758722
광주시,2018,1.0,366.7,363782
양주시,2018,1.1,236.4,216951
포천시,2018,1.2,188.0,150676
여주시,2018,1.8,197.3,111525
경기 여주군,2018,-,-,-
연천군,2018,1.3,58.8,44633
가평군,2018,1.2,74.6,62918
양평군,2018,0.6,73.0,116095
강원도,2018,1.5,2372.3,1543052
춘천시,2018,1.6,462.9,280640
원주시,2018,1.3,434.4,344070
강릉시,2018,1.8,386.7,212957
동해시,2018,1.2,113.7,91272
태백시,2018,1.9,87.3,44858
속초시,2018,1.6,132.8,81682
삼척시,2018,1.5,104.3,68326
홍천군,2018,1.6,112.2,69949
횡성군,2018,1.4,66.5,46726
영월군,2018,0.9,34.6,39730
평창군,2018,1.8,78.1,42610
정선군,2018,1.1,40.4,37700
철원군,2018,1.2,53.8,46413
화천군,2018,1.8,44.9,25084
양구군,2018,1.3,31.3,23408
인제군,2018,3.0,95.1,32136
고성군,2018,1.2,34.0,28144
고성군,2018,1.2,34.0,53243
고성군,2018,1.2,51.1,28144
고성군,2018,1.2,51.1,53243
고성군,2018,1.0,34.0,28144
고성군,2018,1.0,34.0,53243
고성군,2018,1.0,51.1,28144
고성군,2018,1.0,51.1,53243
양양군,2018,2.2,59.3,27347
충청북도,2018,1.4,2163.1,1599252
충북 청주시,2018,-,-,-
충주시,2018,1.7,355.6,210504
제천시,2018,1.1,149.5,135386
청주시,2018,1.3,1083.0,837749
충북 청원군,2018,-,-,-
보은군,2018,1.0,34.7,33680
옥천군,2018,1.4,69.5,51465
영동군,2018,0.8,39.4,49715
진천군,2018,1.5,114.7,78218
괴산군,2018,1.8,71.0,39133
음성군,2018,1.6,154.0,95830
단양군,2018,1.7,52.8,30255
증평군,2018,1.0,38.9,37317
충청남도,2018,1.4,2961.9,2126282
천안시,2018,1.3,822.1,646075
공주시,2018,1.6,173.8,107581
보령시,2018,1.4,143.6,101990
아산시,2018,2.4,760.9,312822
서산시,2018,1.0,172.5,174162
논산시,2018,1.4,170.6,120230
계룡시,2018,1.0,42.8,43731
당진시,2018,0.9,155.0,167770
금산군,2018,1.0,52.0,53222
충남 연기군,2018,-,-,-
부여군,2018,1.2,79.5,68078
서천군,2018,1.7,91.2,53922
청양군,2018,1.0,32.1,32296
홍성군,2018,1.0,99.6,101082
예산군,2018,1.0,83.1,80083
태안군,2018,1.3,83.1,63238
충남 당진군,2018,-,-,-
전라북도,2018,1.1,2109.4,1836832
전주시,2018,1.3,859.3,651091
군산시,2018,1.6,442.3,272645
익산시,2018,0.8,241.3,294062
정읍시,2018,0.8,90.3,112169
남원시,2018,1.1,88.5,82554
김제시,2018,1.1,95.4,85331
완주군,2018,0.9,84.5,94444
진안군,2018,0.4,10.7,25963
무주군,2018,1.2,29.0,24589
장수군,2018,1.2,28.6,23221
임실군,2018,0.3,10.3,30072
순창군,2018,0.5,15.7,29209
고창군,2018,1.1,63.1,57041
부안군,2018,0.9,50.4,54441
전라남도,2018,1.1,2066.8,1882970
목포시,2018,1.1,256.3,232327
여수시,2018,1.5,435.1,283300
순천시,2018,1.1,293.9,279389
나주시,2018,0.6,71.8,113839
광양시,2018,1.6,243.8,156564
담양군,2018,0.4,20.7,46917
곡성군,2018,0.7,21.5,29624
구례군,2018,0.6,17.3,27117
고흥군,2018,1.0,64.9,65777
보성군,2018,0.7,30.6,42803
화순군,2018,0.7,46.2,63933
장흥군,2018,0.6,24.4,39312
강진군,2018,0.8,29.5,36144
해남군,2018,0.9,63.2,71901
영암군,2018,1.3,73.2,54731
무안군,2018,1.0,81.9,81991
함평군,2018,0.6,19.1,33420
영광군,2018,2.0,110.7,54127
장성군,2018,0.9,43.5,45795
완도군,2018,0.9,43.9,51477
진도군,2018,1.1,35.5,31219
신안군,2018,1.0,39.8,41263
경상북도,2018,1.2,3246.2,2676831
포항시,2018,1.0,503.3,510013
경주시,2018,2.3,582.0,256864
김천시,2018,0.9,125.2,141104
안동시,2018,1.1,184.6,162180
구미시,2018,1.1,464.9,421494
영주시,2018,1.7,177.0,106801
영천시,2018,1.1,115.1,101595
상주시,2018,0.9,86.3,100297
문경시,2018,2.0,140.8,71874
경산시,2018,1.0,268.8,261093
군위군,2018,0.9,21.7,23919
의성군,2018,1.1,58.0,52944
청송군,2018,1.2,30.8,25678
영양군,2018,0.9,15.1,17356
영덕군,2018,1.4,52.2,38108
청도군,2018,0.7,28.9,43057
고령군,2018,1.2,39.0,32969
성주군,2018,0.9,40.0,44672
칠곡군,2018,1.0,122.2,118828
예천군,2018,1.0,53.5,53274
봉화군,2018,1.6,53.6,32843
울진군,2018,1.3,66.0,50036
울릉군,2018,1.7,17.2,9832
경상남도,2018,1.2,3937.3,3373988
진주시,2018,1.3,447.7,345987
통영시,2018,1.6,214.8,133720
사천시,2018,1.3,152.9,113888
김해시,2018,0.9,494.6,533672
밀양시,2018,1.2,125.5,106744
거제시,2018,1.4,352.7,250516
양산시,2018,1.1,395.5,348639
창원시,2018,1.2,1232.9,1053601
의령군,2018,1.1,29.3,27667
함안군,2018,1.0,69.7,67025
창녕군,2018,0.9,56.6,63396
남해군,2018,1.5,67.5,43990
하동군,2018,1.1,53.3,47533
산청군,2018,1.0,37.0,35952
함양군,2018,1.1,43.2,40044
거창군,2018,1.1,70.3,62455
합천군,2018,0.9,42.7,45916
제주특별자치도,2018,2.0,1313.9,667191
제주시,2018,1.9,923.2,485946
서귀포시,2018,2.2,390.7,181245
서울특별시,2019,1.0,9847.4,9729107
종로구,2019,2.2,339.9,151290
중구,2019,3.3,413.7,126171
중구,2019,3.3,413.7,41910
중구,2019,3.3,413.7,77421
중구,2019,3.3,413.7,135135
중구,2019,3.3,413.7,240473
중구,2019,3.3,413.7,223581
중구,2019,3.3,81.3,126171
중구,2019,3.3,81.3,41910
중구,2019,3.3,81.3,77421
중구,2019,3.3,81.3,135135
중구,2019,3.3,81.3,240473
중구,2019,3.3,81.3,223581
중구,2019,3.3,173.0,126171
중구,2019,3.3,173.0,41910
중구,2019,3.3,173.0,77421
중구,2019,3.3,173.0,135135
중구,2019,3.3,173.0,240473
중구,2019,3.3,173.0,223581
중구,2019,3.3,263.5,126171
중구,2019,3.3,263.5,41910
중구,2019,3.3,263.5,77421
중구,2019,3.3,263.5,135135
중구,2019,3.3,263.5,240473
중구,2019,3.3,263.5,223581
중구,2019,3.3,267.4,126171
중구,2019,3.3,267.4,41910
중구,2019,3.3,267.4,77421
중구,2019,3.3,267.4,135135
중구,2019,3.3,267.4,240473
중구,2019,3.3,267.4,223581
중구,2019,3.3,247.2,126171
중구,2019,3.3,247.2,41910
중구,2019,3.3,247.2,77421
중구,2019,3.3,247.2,135135
중구,2019,3.3,247.2,240473
중구,2019,3.3,247.2,223581
중구,2019,1.9,413.7,126171
중구,2019,1.9,413.7,41910
중구,2019,1.9,413.7,77421
중구,2019,1.9,413.7,135135
중구,2019,1.9,413.7,240473
중구,2019,1.9,413.7,223581
중구,2019,1.9,81.3,126171
중구,2019,1.9,81.3,41910
중구,2019,1.9,81.3,77421
중구,2019,1.9,81.3,135135
중구,2019,1.9,81.3,240473
중구,2019,1.9,81.3,223581
중구,2019,1.9,173.0,126171
중구,2019,1.9,173.0,41910
중구,2019,1.9,173.0,77421
중구,2019,1.9,173.0,135135
중구,2019,1.9,173.0,240473
중구,2019,1.9,173.0,223581
중구,2019,1.9,263.5,126171
중구,2019,1.9,263.5,41910
중구,2019,1.9,263.5,77421
중구,2019,1.9,263.5,135135
중구,2019,1.9,263.5,240473
중구,2019,1.9,263.5,223581
중구,2019,1.9,267.4,126171
중구,2019,1.9,267.4,41910
중구,2019,1.9,267.4,77421
중구,2019,1.9,267.4,135135
중구,2019,1.9,267.4,240473
중구,2019,1.9,267.4,223581
중구,2019,1.9,247.2,126171
중구,2019,1.9,247.2,41910
중구,2019,1.9,247.2,77421
중구,2019,1.9,247.2,135135
중구,2019,1.9,247.2,240473
중구,2019,1.9,247.2,223581
중구,2019,2.2,413.7,126171
중구,2019,2.2,413.7,41910
중구,2019,2.2,413.7,77421
중구,2019,2.2,413.7,135135
중구,2019,2.2,413.7,240473
중구,2019,2.2,413.7,223581
중구,2019,2.2,81.3,126171
중구,2019,2.2,81.3,41910
중구,2019,2.2,81.3,77421
중구,2019,2.2,81.3,135135
중구,2019,2.2,81.3,240473
중구,2019,2.2,81.3,223581
중구,2019,2.2,173.0,126171
중구,2019,2.2,173.0,41910
중구,2019,2.2,173.0,77421
중구,2019,2.2,173.0,135135
중구,2019,2.2,173.0,240473
중구,2019,2.2,173.0,223581
중구,2019,2.2,263.5,126171
중구,2019,2.2,263.5,41910
중구,2019,2.2,263.5,77421
중구,2019,2.2,263.5,135135
중구,2019,2.2,263.5,240473
중구,2019,2.2,263.5,223581
중구,2019,2.2,267.4,126171
중구,2019,2.2,267.4,41910
중구,2019,2.2,267.4,77421
중구,2019,2.2,267.4,135135
중구,2019,2.2,267.4,240473
중구,2019,2.2,267.4,223581
중구,2019,2.2,247.2,126171
중구,2019,2.2,247.2,41910
중구,2019,2.2,247.2,77421
중구,2019,2.2,247.2,135135
중구,2019,2.2,247.2,240473
중구,2019,2.2,247.2,223581
중구,2019,1.9,413.7,126171
중구,2019,1.9,413.7,41910
중구,2019,1.9,413.7,77421
중구,2019,1.9,413.7,135135
중구,2019,1.9,413.7,240473
중구,2019,1.9,413.7,223581
중구,2019,1.9,81.3,126171
중구,2019,1.9,81.3,41910
중구,2019,1.9,81.3,77421
중구,2019,1.9,81.3,135135
중구,2019,1.9,81.3,240473
중구,2019,1.9,81.3,223581
