지역,연도,폐기물 소분류,분류,가동업체수,재활용 폐기물량,판매량,판매총액
울산광역시,2019,폐흡착제 및 폐흡수제,허가업체,1,1635.0,598.0,39797.0
울산광역시,2019,폐석고 및 폐석회,허가업체,3,106069.0,87577.0,5234048.0
울산광역시,2019,폐타이어,허가업체,2,1932.0,928.0,2399236.0
울산광역시,2019,폐식용유,허가업체,7,53505.0,53310.0,49364255.0
울산광역시,2019,동·식물성잔재물,허가업체,18,25794.0,39882.0,21264409.0
울산광역시,2019,폐전기전자제품류,허가업체,5,26473.0,7585.0,46894012.0
울산광역시,2019,폐목재류,허가업체,64,331006.0,142173.0,60251383.0
울산광역시,2019,폐섬유류,허가업체,1,32.0,0.0,0.0
울산광역시,2019,폐지류,허가업체,3,5293.0,5236.0,445528.0
울산광역시,2019,폐금속류,허가업체,21,142217.0,198477.0,313063235.0
울산광역시,2019,폐유리류,허가업체,4,5714.0,0.0,0.0
울산광역시,2019,폐전주,허가업체,1,30386.0,30386.0,0.0
울산광역시,2019,음식물류폐기물 및 처리물,허가업체,9,106481.0,61555.0,1786480.0
울산광역시,2019,그 밖의 폐기물,허가업체,6,5459.0,144.0,0.0
울산광역시,2019,폐합성고분자화합물,허가업체,2,391.0,391.0,454783.0
울산광역시,2019,오니류,허가업체,2,66512.0,14173.0,44094606.0
울산광역시,2019,폐산,허가업체,9,7425.0,5723.0,332228.0
울산광역시,2019,폐알칼리,허가업체,1,4.0,0.0,0.0
울산광역시,2019,광재(鑛滓),허가업체,5,6728.0,0.0,0.0
울산광역시,2019,분진,허가업체,4,11805.0,234.0,1638000.0
울산광역시,2019,폐촉매,허가업체,3,7996.0,1543.0,793885.0
울산광역시,2019,폐유기용제,허가업체,39,66651.0,24414.0,15193622.0
울산광역시,2019,폐페인트 및 폐락카,허가업체,15,3199.0,2268.0,1178355.0
울산광역시,2019,폐유,허가업체,66,69025.0,67324.0,28703237.0
울산광역시,2019,폐유독물질,허가업체,2,130.0,0.0,0.0
울산광역시,2019,폐지류(종이팩을 포함한다),허가업체,0,0.0,0.0,0.0
울산광역시,2019,고철 및 금속캔류,허가업체,0,0.0,0.0,0.0
울산광역시,2019,폐합성수지,허가업체,2,11790.0,10412.0,594503.0
울산광역시,2019,유리병 및 폐유리,허가업체,0,0.0,0.0,0.0
울산광역시,2019,폐의류 및 원단류,허가업체,0,0.0,0.0,0.0
울산광역시,2019,식물성 잔재물,허가업체,0,0.0,0.0,0.0
울산광역시,2019,그 밖의 생활폐기물,허가업체,6,3183.0,3183.0,592449.0
인천광역시,2019,유기성오니류,허가업체,2,484.0,0.0,0.0
인천광역시,2019,무기성오니류,허가업체,57,387137.0,553519.0,8826117.0
인천광역시,2019,폐합성고분자화합물,허가업체,196,239200.0,153388.0,94720038.0
인천광역시,2019,광재류,허가업체,18,530508.0,532237.0,26081722.0
인천광역시,2019,분진류,허가업체,36,43588.0,84994.0,1644439.0
인천광역시,2019,폐주물사 및 폐사,허가업체,38,141932.0,90835.0,2693232.0
인천광역시,2019,폐내화물 및 폐도자기조각,허가업체,4,1681.0,0.0,8180.0
인천광역시,2019,소각재,허가업체,36,428283.0,337367.0,1994054.0
인천광역시,2019,안정화 또는 고형화·고화 처리물,허가업체,3,3279.0,0.0,0.0
인천광역시,2019,폐촉매,허가업체,2,251.0,0.0,0.0
인천광역시,2019,폐흡착제 및 폐흡수제,허가업체,6,26.0,6.0,617068.0
인천광역시,2019,폐석고 및 폐석회,허가업체,5,5763.0,415022.0,19772617.0
인천광역시,2019,연소잔재물,허가업체,17,205051.0,414855.0,193619.0
인천광역시,2019,폐석재류,허가업체,1,419.0,0.0,0.0
인천광역시,2019,폐타이어,허가업체,1,112.0,108.0,2835.0
인천광역시,2019,폐식용유,허가업체,14,21287.0,30609.0,19480576.0
인천광역시,2019,동·식물성잔재물,허가업체,11,21305.0,11196.0,7238803.0
인천광역시,2019,폐전기전자제품류,허가업체,37,12031.0,5417.0,3952620.0
인천광역시,2019,폐목재류,허가업체,91,833818.0,857574.0,121639111.0
인천광역시,2019,폐토사류,허가업체,11,41989.0,17318.0,0.0
인천광역시,2019,폐섬유류,허가업체,20,2623.0,1579.0,3590050.0
인천광역시,2019,폐지류,허가업체,0,0.0,0.0,0.0
인천광역시,2019,폐금속류,허가업체,12,81172.0,152401.0,15513507.0
인천광역시,2019,폐유리류,허가업체,1,27867.0,28854.0,1200000.0
인천광역시,2019,폐냉매물질,허가업체,0,0.0,0.0,0.0
인천광역시,2019,음식물류폐기물 및 처리물,허가업체,2,23573.0,777.0,0.0
인천광역시,2019,"폐소화기류, 폐전지",허가업체,2,39.0,0.0,0.0
인천광역시,2019,그 밖의 폐기물,허가업체,14,7501.0,2272.0,485305.0
인천광역시,2019,폐합성고분자화합물,허가업체,6,12298.0,6360.0,5859953.0
인천광역시,2019,오니류,허가업체,7,703.0,424.0,1903992.0
인천광역시,2019,폐산,허가업체,19,57028.0,70969.0,38237362.0
인천광역시,2019,폐알칼리,허가업체,1,1.0,0.0,0.0
인천광역시,2019,광재(鑛滓),허가업체,3,724.0,0.0,1970665.0
인천광역시,2019,분진,허가업체,2,4660.0,1.0,1575693.0
인천광역시,2019,폐주물사 및 폐사,허가업체,1,59.0,39.0,3500000.0
인천광역시,2019,폐내화물 및 폐도자기조각,허가업체,1,863.0,1633.0,750789.0
인천광역시,2019,폐흡착제 및 폐흡수제,허가업체,3,10.0,0.0,1775928.0
인천광역시,2019,폐유기용제,허가업체,6,58144.0,12872.0,7376990.0
인천광역시,2019,폐페인트 및 폐락카,허가업체,1,7.0,0.0,279243.0
인천광역시,2019,폐유,허가업체,23,11447.0,4761.0,2337040.0
인천광역시,2019,폐유독물질,허가업체,1,0.0,0.0,0.0
인천광역시,2019,폐지류(종이팩을 포함한다),허가업체,1,30075.0,29689.0,3854557.0
인천광역시,2019,고철 및 금속캔류,허가업체,0,0.0,0.0,0.0
인천광역시,2019,폐합성수지,허가업체,8,15337.0,12771.0,4533643.0
인천광역시,2019,유리병 및 폐유리,허가업체,0,0.0,0.0,0.0
인천광역시,2019,폐의류 및 원단류,허가업체,0,0.0,0.0,0.0
인천광역시,2019,폐전기전자제품,허가업체,6,8200.0,7307.0,3371659.0
인천광역시,2019,그 밖의 생활폐기물,허가업체,0,0.0,0.0,0.0
전라남도,2019,유기성오니류,허가업체,101,364167.0,94437.0,8149394.0
전라남도,2019,무기성오니류,허가업체,34,1094624.0,912876.0,41300364.0
전라남도,2019,폐합성고분자화합물,허가업체,259,242947.0,165657.0,42925138.0
전라남도,2019,광재류,허가업체,23,5082224.0,5563594.0,31600515.0
전라남도,2019,분진류,허가업체,35,949975.0,1340733.0,71453774.0
전라남도,2019,폐주물사 및 폐사,허가업체,2,893.0,0.0,0.0
전라남도,2019,폐내화물 및 폐도자기조각,허가업체,5,184159.0,184255.0,1163999.0
전라남도,2019,소각재,허가업체,11,46990.0,66019.0,3747989.0
전라남도,2019,폐촉매,허가업체,4,6125.0,177051.0,7309709.0
전라남도,2019,폐흡착제 및 폐흡수제,허가업체,3,1922.0,0.0,0.0
전라남도,2019,폐석고 및 폐석회,허가업체,2,9.0,0.0,0.0
전라남도,2019,연소잔재물,허가업체,25,1314918.0,1874990.0,57431754.0
전라남도,2019,폐석재류,허가업체,1,111.0,0.0,0.0
전라남도,2019,폐타이어,허가업체,19,131842.0,121033.0,1328770.0
전라남도,2019,폐식용유,허가업체,7,19944.0,18296.0,17976659.0
전라남도,2019,동·식물성잔재물,허가업체,119,209967.0,133298.0,52349196.0
전라남도,2019,폐전기전자제품류,허가업체,5,652.0,2299.0,2473031.0
전라남도,2019,왕겨 및 쌀겨,허가업체,0,0.0,0.0,0.0
전라남도,2019,폐목재류,허가업체,135,122541.0,98698.0,2232137.0
전라남도,2019,"폐콘크리트류, 폐벽돌",허가업체,5,1116.0,1174.0,87114.0
전라남도,2019,폐섬유류,허가업체,7,2620.0,2889.0,2625680.0
전라남도,2019,폐지류,허가업체,2,10276.0,10276.0,1264316.0
전라남도,2019,폐금속류,허가업체,12,537241.0,466616.0,24750059.0
전라남도,2019,폐유리류,허가업체,5,3310.0,3300.0,313293.0
전라남도,2019,"폐보드류, 폐판넬",허가업체,12,2882.0,2293.0,1313550.0
전라남도,2019,폐전주,허가업체,2,37792.0,24738.0,119423.0
전라남도,2019,음식물류폐기물 및 처리물,허가업체,11,50302.0,2748.0,125004.0
전라남도,2019,폐차발생폐기물,허가업체,0,0.0,0.0,0.0
전라남도,2019,그 밖의 폐기물,허가업체,37,26481.0,2174.0,70374.0
전라남도,2019,오니류,허가업체,1,7497.0,0.0,0.0
전라남도,2019,폐산,허가업체,19,38466.0,38655.0,210892117.0
전라남도,2019,분진,허가업체,7,101929.0,44587.0,11929265.0
전라남도,2019,폐촉매,허가업체,1,165.0,165.0,374000.0
전라남도,2019,폐유기용제,허가업체,11,84715.0,58406.0,81675661.0
전라남도,2019,폐페인트 및 폐락카,허가업체,4,3106.0,2339.0,654391.0
전라남도,2019,폐유,허가업체,50,35977.0,33306.0,8749354.0
전라남도,2019,종량제봉투 배출 폐기물,허가업체,8,30753.0,4107.0,43918.0
전라남도,2019,음식물류 폐기물,허가업체,2,33089.0,0.0,0.0
전라남도,2019,폐지류(종이팩을 포함한다),허가업체,0,0.0,0.0,0.0
전라남도,2019,고철 및 금속캔류,허가업체,1,13.0,13.0,0.0
전라남도,2019,폐합성수지,허가업체,6,3746.0,3690.0,0.0
전라남도,2019,폐의류 및 원단류,허가업체,0,0.0,0.0,0.0
전라남도,2019,폐전기전자제품,허가업체,5,18890.0,9460.0,2715547.0
전라남도,2019,동물성 잔재물,허가업체,0,0.0,0.0,0.0
전라남도,2019,식물성 잔재물,허가업체,1,911.0,5872.0,1069834.0
전라남도,2019,영농폐기물,허가업체,3,3068.0,2678.0,603000.0
전라남도,2019,그 밖의 생활폐기물,허가업체,3,4523.0,100.0,29048.0
전라북도,2019,유기성오니류,허가업체,161,513947.0,154163.0,1798649.0
전라북도,2019,무기성오니류,허가업체,47,203655.0,469793.0,1483652.0
전라북도,2019,폐합성고분자화합물,허가업체,154,207341.0,87437.0,19420035.0
전라북도,2019,광재류,허가업체,9,18098.0,37254.0,7314896.0
전라북도,2019,분진류,허가업체,13,1648.0,1254.0,1957407.0
전라북도,2019,폐주물사 및 폐사,허가업체,7,36679.0,19388.0,51032.0
전라북도,2019,폐내화물 및 폐도자기조각,허가업체,2,1003.0,0.0,0.0
전라북도,2019,소각재,허가업체,2,27569.0,39439.0,1926657.0
전라북도,2019,폐촉매,허가업체,7,18095.0,50.0,80584159.0
전라북도,2019,폐흡착제 및 폐흡수제,허가업체,1,177.0,114.0,139904.0
전라북도,2019,폐석고 및 폐석회,허가업체,1,18365.0,34419.0,497742.0
전라북도,2019,연소잔재물,허가업체,11,195268.0,160891.0,8447593.0
전라북도,2019,폐석재류,허가업체,6,6903.0,83389.0,1986959.0
전라북도,2019,폐타이어,허가업체,15,19053.0,16274.0,167429.0
전라북도,2019,폐식용유,허가업체,8,74617.0,72522.0,4325525.0
전라북도,2019,동·식물성잔재물,허가업체,91,193702.0,122467.0,55309195.0
전라북도,2019,폐전기전자제품류,허가업체,4,482.0,4.0,33404889.0
전라북도,2019,왕겨 및 쌀겨,허가업체,0,0.0,0.0,0.0
전라북도,2019,폐목재류,허가업체,83,162689.0,245509.0,2418915.0
전라북도,2019,폐토사류,허가업체,5,36038.0,39000.0,150000.0
전라북도,2019,폐콘크리트류,허가업체,5,1959.0,65.0,297.0
전라북도,2019,폐섬유류,허가업체,5,334.0,168.0,64000.0
전라북도,2019,폐지류,허가업체,2,216.0,216.0,16187.0
전라북도,2019,폐금속류,허가업체,6,13391.0,13078.0,4721487.0
전라북도,2019,폐유리류,허가업체,22,55092.0,252620.0,672266.0
전라북도,2019,"폐판넬, 폐전주",허가업체,4,34221.0,25065.0,386194.0
전라북도,2019,음식물류폐기물 및 처리물,허가업체,31,248689.0,1741.0,0.0
전라북도,2019,"폐사료, 폐전지류",허가업체,2,281.0,0.0,0.0
전라북도,2019,그 밖의 폐기물,허가업체,12,1480.0,0.0,0.0
전라북도,2019,폐합성고분자화합물,허가업체,4,277.0,64.0,83405.0
전라북도,2019,오니류,허가업체,4,2385.0,0.0,0.0
전라북도,2019,폐농약,허가업체,1,10.0,0.0,0.0
전라북도,2019,폐산,허가업체,24,109484.0,102022.0,206991390.0
전라북도,2019,폐알칼리,허가업체,6,12072.0,12553.0,2121070.0
전라북도,2019,광재(鑛滓),허가업체,3,111.0,111.0,2959976.0
전라북도,2019,분진,허가업체,2,210.0,0.0,0.0
전라북도,2019,폐촉매,허가업체,1,2.0,0.0,0.0
전라북도,2019,폐흡착제 및 폐흡수제,허가업체,2,1.0,0.0,0.0
전라북도,2019,폐유기용제,허가업체,20,6121.0,7247.0,2435735.0
전라북도,2019,폐페인트 및 폐락카,허가업체,13,2079.0,15.0,10707569.0
전라북도,2019,폐유,허가업체,39,19732.0,17566.0,9836035.0
전라북도,2019,폐유독물질,허가업체,6,5198.0,970.0,2824874.0
전라북도,2019,음식물류 폐기물,허가업체,0,0.0,0.0,0.0
전라북도,2019,폐식용유,허가업체,0,0.0,0.0,0.0
전라북도,2019,폐지류(종이팩을 포함한다),허가업체,0,0.0,0.0,0.0
전라북도,2019,고철 및 금속캔류,허가업체,0,0.0,0.0,0.0
전라북도,2019,폐합성수지,허가업체,4,3416.0,7005.0,1560242.0
전라북도,2019,폐의류 및 원단류,허가업체,1,600.0,340.0,0.0
전라북도,2019,식물성 잔재물,허가업체,0,0.0,0.0,0.0
제주특별자치도,2019,유기성오니류,허가업체,7,28076.0,732.0,0.0
제주특별자치도,2019,무기성오니류,허가업체,3,2340.0,490.0,0.0
제주특별자치도,2019,폐합성고분자화합물,허가업체,54,24210.0,12488.0,3221300.0
제주특별자치도,2019,폐석재류,허가업체,2,698.0,118.0,0.0
제주특별자치도,2019,폐타이어,허가업체,4,240.0,735.0,88121.0
제주특별자치도,2019,폐식용유,허가업체,1,26.0,1419.0,702780.0
제주특별자치도,2019,동·식물성잔재물,허가업체,13,25880.0,11806.0,8998880.0
제주특별자치도,2019,폐전기전자제품류,허가업체,19,5235.0,3866.0,1498606.0
제주특별자치도,2019,폐목재류,허가업체,61,15082.0,35376.0,0.0
제주특별자치도,2019,폐콘크리트류,허가업체,2,81.0,0.0,0.0
제주특별자치도,2019,폐지류,허가업체,0,0.0,0.0,0.0
제주특별자치도,2019,폐금속류,허가업체,4,231.0,263.0,10947.0
제주특별자치도,2019,폐유리류,허가업체,0,0.0,0.0,0.0
제주특별자치도,2019,폐전주,허가업체,2,3225.0,3260.0,0.0
제주특별자치도,2019,음식물류폐기물 및 처리물,허가업체,1,10388.0,0.0,0.0
제주특별자치도,2019,그 밖의 폐기물,허가업체,18,12291.0,909.0,345834.0
제주특별자치도,2019,폐산,허가업체,0,0.0,0.0,0.0
제주특별자치도,2019,폐유,허가업체,9,2708.0,2124.0,1477276.0
제주특별자치도,2019,폐지류(종이팩을 포함한다),허가업체,0,0.0,0.0,0.0
제주특별자치도,2019,폐의류 및 원단류,허가업체,0,0.0,0.0,0.0
제주특별자치도,2019,폐전기전자제품,허가업체,0,0.0,0.0,0.0
제주특별자치도,2019,동물성 잔재물,허가업체,0,0.0,0.0,0.0
제주특별자치도,2019,영농폐기물,허가업체,2,417.0,132.0,0.0
충청남도,2019,유기성오니류,허가업체,120,385092.0,182584.0,11637823.0
충청남도,2019,무기성오니류,허가업체,40,795986.0,15902.0,2365693.0
충청남도,2019,폐합성고분자화합물,허가업체,291,281445.0,265666.0,221270309.0
충청남도,2019,광재류,허가업체,15,590587.0,258375.0,7685932.0
충청남도,2019,분진류,허가업체,16,10177.0,494.0,2541012.0
충청남도,2019,폐주물사 및 폐사,허가업체,2,452.0,452.0,30000.0
충청남도,2019,폐내화물 및 폐도자기조각,허가업체,3,8927.0,8927.0,87898.0
충청남도,2019,소각재,허가업체,13,32716.0,1159.0,4431950.0
충청남도,2019,안정화 또는 고형화·고화 처리물,허가업체,1,73.0,0.0,0.0
충청남도,2019,폐촉매,허가업체,10,10078.0,13.0,514745620.0
충청남도,2019,폐흡착제 및 폐흡수제,허가업체,20,12300.0,6664.0,3798376.0
충청남도,2019,연소잔재물,허가업체,22,2110840.0,2687032.0,94147348.0
충청남도,2019,폐석재류,허가업체,1,4538.0,4538.0,0.0
충청남도,2019,폐타이어,허가업체,2,491.0,3125.0,0.0
충청남도,2019,폐식용유,허가업체,8,182.0,5691.0,4396496.0
충청남도,2019,동·식물성잔재물,허가업체,109,187590.0,127289.0,50378595.0
충청남도,2019,폐전기전자제품류,허가업체,45,73427.0,41619.0,23498939.0
충청남도,2019,왕겨 및 쌀겨,허가업체,1,1673.0,1673.0,384790.0
충청남도,2019,폐목재류,허가업체,119,166428.0,197749.0,5525456.0
충청남도,2019,"폐콘크리트류, 폐아스팔트",허가업체,6,13860.0,9467.0,575676.0
충청남도,2019,폐섬유류,허가업체,11,7485.0,7996.0,3358677.0
충청남도,2019,폐지류,허가업체,3,1543.0,466.0,30846.0
충청남도,2019,폐금속류,허가업체,11,19597.0,15519.0,10563636.0
충청남도,2019,폐유리류,허가업체,22,67585.0,185860.0,124325701.0
충청남도,2019,"폐전주, 폐냉매물질",허가업체,8,18764.0,25654.0,110000.0
충청남도,2019,음식물류폐기물 및 처리물,허가업체,29,161388.0,96261.0,97446.0
충청남도,2019,폐전지류,허가업체,2,75.0,46.0,104985.0
충청남도,2019,그 밖의 폐기물,허가업체,11,42053.0,0.0,0.0
충청남도,2019,폐합성고분자화합물,허가업체,4,2466.0,2029.0,1720741.0
충청남도,2019,오니류,허가업체,3,251.0,1240.0,5400000.0
충청남도,2019,폐농약,허가업체,1,21.0,0.0,0.0
충청남도,2019,폐산,허가업체,34,324186.0,218498.0,180082570.0
충청남도,2019,폐알칼리,허가업체,8,1783.0,532.0,21296.0
충청남도,2019,광재(鑛滓),허가업체,1,15.0,0.0,0.0
충청남도,2019,폐흡착제 및 폐흡수제,허가업체,1,49.0,0.0,0.0
충청남도,2019,폐유기용제,허가업체,34,182642.0,118045.0,13771780.0
충청남도,2019,폐페인트 및 폐락카,허가업체,9,602.0,666.0,1913585.0
충청남도,2019,폐유,허가업체,60,33267.0,46022.0,5787541.0
