행정구역,연도,명
안성시,2012-08-01,182530
안성시,2012-09-01,182333
안성시,2012-10-01,182299
안성시,2012-11-01,181623
안성시,2012-12-01,181608
안성시,2013-01-01,181633
안성시,2013-02-01,181712
안성시,2013-03-01,181784
안성시,2013-04-01,181782
안성시,2013-05-01,181933
안성시,2013-06-01,182297
안성시,2013-07-01,182468
안성시,2013-08-01,182645
안성시,2013-09-01,182579
안성시,2013-10-01,182444
안성시,2013-11-01,182150
안성시,2013-12-01,182173
안성시,2014-01-01,182076
안성시,2014-02-01,181993
안성시,2014-03-01,182012
안성시,2014-04-01,182009
안성시,2014-05-01,182454
안성시,2014-06-01,182641
안성시,2014-07-01,182599
안성시,2014-08-01,182741
안성시,2014-09-01,182787
안성시,2014-10-01,182582
안성시,2014-11-01,182185
안성시,2014-12-01,181896
안성시,2015-01-01,181802
안성시,2015-02-01,181671
안성시,2015-03-01,181612
안성시,2015-04-01,181501
안성시,2015-05-01,181478
안성시,2015-06-01,181445
안성시,2015-07-01,181586
안성시,2015-08-01,181737
안성시,2015-09-01,181771
안성시,2015-10-01,181635
안성시,2015-11-01,180628
안성시,2015-12-01,180199
안성시,2016-01-01,180012
안성시,2016-02-01,179933
안성시,2016-03-01,180797
안성시,2016-04-01,181279
안성시,2016-05-01,181879
안성시,2016-06-01,182087
안성시,2016-07-01,182772
안성시,2016-08-01,182990
안성시,2016-09-01,183303
안성시,2016-10-01,183179
안성시,2016-11-01,183008
안성시,2016-12-01,182896
안성시,2017-01-01,182784
안성시,2017-02-01,182619
안성시,2017-03-01,182708
안성시,2017-04-01,182761
안성시,2017-05-01,183240
안성시,2017-06-01,183316
안성시,2017-07-01,183330
안성시,2017-08-01,183542
안성시,2017-09-01,183450
안성시,2017-10-01,183320
안성시,2017-11-01,183207
안성시,2017-12-01,182786
안성시,2018-01-01,182440
안성시,2018-02-01,182343
안성시,2018-03-01,182200
안성시,2018-04-01,182211
안성시,2018-05-01,182278
안성시,2018-06-01,182294
안성시,2018-07-01,182744
안성시,2018-08-01,183489
안성시,2018-09-01,183751
안성시,2018-10-01,183804
안성시,2018-11-01,183575
안성시,2018-12-01,183579
안성시,2019-01-01,183611
안성시,2019-02-01,183676
안성시,2019-03-01,183570
안성시,2019-04-01,183665
안성시,2019-05-01,184141
안성시,2019-06-01,184610
안성시,2019-07-01,184464
안성시,2019-08-01,184276
안성시,2019-09-01,184082
안성시,2019-10-01,183833
안성시,2019-11-01,183512
안성시,2019-12-01,183405
안성시,2020-01-01,183369
안성시,2020-02-01,183444
안성시,2020-03-01,183751
안성시,2020-04-01,184211
안성시,2020-05-01,185018
안성시,2020-06-01,185305
안성시,2020-07-01,185544
안성시,2020-08-01,186104
안성시,2020-09-01,186460
안성시,2020-10-01,186695
안성시,2020-11-01,186853
안성시,2020-12-01,187012
안성시,2021-01-01,187232
안성시,2021-02-01,187488
안성시,2021-03-01,187540
안성시,2021-04-01,188038
안성시,2021-05-01,188704
안성시,2021-06-01,189060
안성시,2021-07-01,189298
안성시,2021-08-01,189641
안성시,2021-09-01,189747
안성시,2021-10-01,189732
안성시,2021-11-01,189559
안성시,2021-12-01,189534
안성시,2022-01-01,189510
안성시,2022-02-01,189535
안성시,2022-03-01,189539
안양시,2011-01-01,621449
안양시,2011-02-01,621145
안양시,2011-03-01,620333
안양시,2011-04-01,620008
안양시,2011-05-01,619653
안양시,2011-06-01,619255
안양시,2011-07-01,618843
안양시,2011-08-01,618017
안양시,2011-09-01,617365
안양시,2011-10-01,616369
안양시,2011-11-01,615979
안양시,2011-12-01,615642
안양시,2012-01-01,615357
안양시,2012-02-01,614170
안양시,2012-03-01,613267
안양시,2012-04-01,612632
안양시,2012-05-01,612362
안양시,2012-06-01,612346
안양시,2012-07-01,612286
안양시,2012-08-01,612170
안양시,2012-09-01,612192
안양시,2012-10-01,611984
안양시,2012-11-01,611687
안양시,2012-12-01,611412
안양시,2013-01-01,611281
안양시,2013-02-01,611324
안양시,2013-03-01,611106
안양시,2013-04-01,610685
안양시,2013-05-01,610244
안양시,2013-06-01,609673
안양시,2013-07-01,609213
안양시,2013-08-01,609023
안양시,2013-09-01,608903
안양시,2013-10-01,608668
안양시,2013-11-01,608934
안양시,2013-12-01,607877
안양시,2014-01-01,607354
안양시,2014-02-01,606047
안양시,2014-03-01,605470
안양시,2014-04-01,604834
안양시,2014-05-01,604435
안양시,2014-06-01,603905
안양시,2014-07-01,602975
안양시,2014-08-01,602326
안양시,2014-09-01,601806
안양시,2014-10-01,601212
안양시,2014-11-01,600881
안양시,2014-12-01,600809
안양시,2015-01-01,600656
안양시,2015-02-01,600286
안양시,2015-03-01,599977
안양시,2015-04-01,599543
안양시,2015-05-01,599464
안양시,2015-06-01,599215
안양시,2015-07-01,598801
안양시,2015-08-01,598530
안양시,2015-09-01,598716
안양시,2015-10-01,598586
안양시,2015-11-01,598259
안양시,2015-12-01,597789
안양시,2016-01-01,597805
안양시,2016-02-01,597341
안양시,2016-03-01,596932
안양시,2016-04-01,596485
안양시,2016-05-01,596065
안양시,2016-06-01,595644
안양시,2016-07-01,596230
안양시,2016-08-01,596055
안양시,2016-09-01,595835
안양시,2016-10-01,595644
안양시,2016-11-01,596752
안양시,2016-12-01,597414
안양시,2017-01-01,598392
안양시,2017-02-01,599050
안양시,2017-03-01,598835
안양시,2017-04-01,598166
안양시,2017-05-01,597440
안양시,2017-06-01,596372
안양시,2017-07-01,595166
안양시,2017-08-01,593526
안양시,2017-09-01,591540
안양시,2017-10-01,589785
안양시,2017-11-01,588619
안양시,2017-12-01,587764
안양시,2018-01-01,586622
안양시,2018-02-01,585167
안양시,2018-03-01,583877
안양시,2018-04-01,583140
안양시,2018-05-01,583447
안양시,2018-06-01,582929
안양시,2018-07-01,582153
안양시,2018-08-01,581280
안양시,2018-09-01,580586
안양시,2018-10-01,579473
안양시,2018-11-01,578154
안양시,2018-12-01,576831
안양시,2019-01-01,575550
안양시,2019-02-01,574672
안양시,2019-03-01,573660
안양시,2019-04-01,573296
안양시,2019-05-01,573129
안양시,2019-06-01,572673
안양시,2019-07-01,571978
안양시,2019-08-01,571233
안양시,2019-09-01,570544
안양시,2019-10-01,569752
안양시,2019-11-01,569045
안양시,2019-12-01,567044
안양시,2020-01-01,565352
안양시,2020-02-01,563066
안양시,2020-03-01,561966
안양시,2020-04-01,561069
안양시,2020-05-01,559792
안양시,2020-06-01,558017
안양시,2020-07-01,556561
안양시,2020-08-01,554857
안양시,2020-09-01,553286
안양시,2020-10-01,552154
안양시,2020-11-01,551296
안양시,2020-12-01,550027
안양시,2021-01-01,549730
안양시,2021-02-01,550939
안양시,2021-03-01,551136
안양시,2021-04-01,551189
안양시,2021-05-01,550750
안양시,2021-06-01,549903
안양시,2021-07-01,548960
안양시,2021-08-01,548491
안양시,2021-09-01,548074
안양시,2021-10-01,547258
안양시,2021-11-01,546753
안양시,2021-12-01,547178
안양시,2022-01-01,548654
안양시,2022-02-01,549827
안양시,2022-03-01,549826
양구군,2011-01-01,21726
양구군,2011-02-01,21644
양구군,2011-03-01,21841
양구군,2011-04-01,21850
양구군,2011-05-01,21882
양구군,2011-06-01,21850
양구군,2011-07-01,22047
양구군,2011-08-01,22107
양구군,2011-09-01,22118
양구군,2011-10-01,22213
양구군,2011-11-01,22265
양구군,2011-12-01,22285
양구군,2012-01-01,22257
양구군,2012-02-01,22479
양구군,2012-03-01,22593
양구군,2012-04-01,22674
양구군,2012-05-01,22730
양구군,2012-06-01,22759
양구군,2012-07-01,22767
양구군,2012-08-01,22732
양구군,2012-09-01,22762
양구군,2012-10-01,22729
양구군,2012-11-01,22720
양구군,2012-12-01,22799
양구군,2013-01-01,22776
양구군,2013-02-01,22777
양구군,2013-03-01,23055
양구군,2013-04-01,23143
양구군,2013-05-01,23163
양구군,2013-06-01,23179
양구군,2013-07-01,23249
양구군,2013-08-01,23239
양구군,2013-09-01,23264
양구군,2013-10-01,23446
양구군,2013-11-01,23518
양구군,2013-12-01,23594
양구군,2014-01-01,23519
양구군,2014-02-01,23525
양구군,2014-03-01,23665
양구군,2014-04-01,23731
양구군,2014-05-01,23737
양구군,2014-06-01,23718
양구군,2014-07-01,23660
양구군,2014-08-01,23645
양구군,2014-09-01,23599
양구군,2014-10-01,23572
양구군,2014-11-01,23552
양구군,2014-12-01,23888
양구군,2015-01-01,23822
양구군,2015-02-01,23738
양구군,2015-03-01,23864
양구군,2015-04-01,23840
양구군,2015-05-01,23878
양구군,2015-06-01,24283
양구군,2015-07-01,24224
양구군,2015-08-01,24146
양구군,2015-09-01,24133
양구군,2015-10-01,24107
양구군,2015-11-01,24120
양구군,2015-12-01,24089
양구군,2016-01-01,24052
양구군,2016-02-01,23958
양구군,2016-03-01,24035
양구군,2016-04-01,24006
양구군,2016-05-01,23931
양구군,2016-06-01,24098
양구군,2016-07-01,24035
양구군,2016-08-01,24017
양구군,2016-09-01,24014
양구군,2016-10-01,23995
양구군,2016-11-01,23953
양구군,2016-12-01,24010
양구군,2017-01-01,23911
양구군,2017-02-01,23749
양구군,2017-03-01,23875
양구군,2017-04-01,23866
양구군,2017-05-01,23888
양구군,2017-06-01,24026
양구군,2017-07-01,23889
양구군,2017-08-01,23882
양구군,2017-09-01,23864
양구군,2017-10-01,23815
양구군,2017-11-01,23867
양구군,2017-12-01,23835
양구군,2018-01-01,23743
양구군,2018-02-01,23593
양구군,2018-03-01,23686
양구군,2018-04-01,23650
양구군,2018-05-01,23651
양구군,2018-06-01,23674
양구군,2018-07-01,23536
양구군,2018-08-01,23422
양구군,2018-09-01,23407
양구군,2018-10-01,23388
양구군,2018-11-01,23380
양구군,2018-12-01,23408
양구군,2019-01-01,23342
양구군,2019-02-01,23189
양구군,2019-03-01,23328
양구군,2019-04-01,23279
양구군,2019-05-01,23248
양구군,2019-06-01,23334
양구군,2019-07-01,23246
양구군,2019-08-01,23185
양구군,2019-09-01,23121
양구군,2019-10-01,23049
양구군,2019-11-01,22921
양구군,2019-12-01,22764
양구군,2020-01-01,22526
양구군,2020-02-01,22366
양구군,2020-03-01,22301
양구군,2020-04-01,22375
양구군,2020-05-01,22378
양구군,2020-06-01,22332
양구군,2020-07-01,22295
양구군,2020-08-01,22329
양구군,2020-09-01,22315
양구군,2020-10-01,22276
양구군,2020-11-01,22350
양구군,2020-12-01,22278
양구군,2021-01-01,22161
양구군,2021-02-01,22123
양구군,2021-03-01,22172
양구군,2021-04-01,22114
양구군,2021-05-01,22094
양구군,2021-06-01,22027
양구군,2021-07-01,21981
양구군,2021-08-01,21972
양구군,2021-09-01,21924
양구군,2021-10-01,21925
양구군,2021-11-01,21875
양구군,2021-12-01,21748
양구군,2022-01-01,21705
양구군,2022-02-01,21651
양구군,2022-03-01,21701
양산시,2011-01-01,260745
양산시,2011-02-01,261256
양산시,2011-03-01,262295
양산시,2011-04-01,263524
양산시,2011-05-01,263453
양산시,2011-06-01,264034
양산시,2011-07-01,264521
양산시,2011-08-01,265012
양산시,2011-09-01,265672
양산시,2011-10-01,265999
양산시,2011-11-01,266205
양산시,2011-12-01,266403
양산시,2012-01-01,266861
양산시,2012-02-01,267108
양산시,2012-03-01,267399
양산시,2012-04-01,267979
양산시,2012-05-01,268398
양산시,2012-06-01,268959
양산시,2012-07-01,269058
양산시,2012-08-01,269380
양산시,2012-09-01,269629
양산시,2012-10-01,269914
양산시,2012-11-01,270126
양산시,2012-12-01,270460
양산시,2013-01-01,270552
양산시,2013-02-01,270692
양산시,2013-03-01,270940
양산시,2013-04-01,271212
양산시,2013-05-01,271813
양산시,2013-06-01,273964
양산시,2013-07-01,275246
양산시,2013-08-01,276028
양산시,2013-09-01,276597
양산시,2013-10-01,277241
양산시,2013-11-01,278023
양산시,2013-12-01,279565
양산시,2014-01-01,280772
양산시,2014-02-01,281586
양산시,2014-03-01,282371
양산시,2014-04-01,283672
양산시,2014-05-01,285273
양산시,2014-06-01,286521
양산시,2014-07-01,287465
양산시,2014-08-01,288329
양산시,2014-09-01,288754
양산시,2014-10-01,288648
양산시,2014-11-01,290418
양산시,2014-12-01,292376
양산시,2015-01-01,293437
양산시,2015-02-01,294486
양산시,2015-03-01,295552
양산시,2015-04-01,296138
양산시,2015-05-01,296624
양산시,2015-06-01,296521
양산시,2015-07-01,296638
양산시,2015-08-01,297083
양산시,2015-09-01,298379
양산시,2015-10-01,299725
양산시,2015-11-01,300354
양산시,2015-12-01,301291
양산시,2016-01-01,302078
양산시,2016-02-01,302973
양산시,2016-03-01,303746
양산시,2016-04-01,304872
양산시,2016-05-01,306368
양산시,2016-06-01,307863
양산시,2016-07-01,309011
양산시,2016-08-01,310245
양산시,2016-09-01,311582
양산시,2016-10-01,313328
양산시,2016-11-01,314725
양산시,2016-12-01,317037
양산시,2017-01-01,318836
양산시,2017-02-01,320400
양산시,2017-03-01,321581
양산시,2017-04-01,322646
양산시,2017-05-01,324603
양산시,2017-06-01,326604
양산시,2017-07-01,329046
양산시,2017-08-01,331467
양산시,2017-09-01,333648
양산시,2017-10-01,335474
양산시,2017-11-01,337097
양산시,2017-12-01,338535
양산시,2018-01-01,339663
양산시,2018-02-01,340812
양산시,2018-03-01,342004
양산시,2018-04-01,343152
양산시,2018-05-01,344270
양산시,2018-06-01,345055
양산시,2018-07-01,346023
양산시,2018-08-01,346808
양산시,2018-09-01,347227
양산시,2018-10-01,347777
양산시,2018-11-01,348238
양산시,2018-12-01,348639
양산시,2019-01-01,349265
양산시,2019-02-01,349545
양산시,2019-03-01,349816
양산시,2019-04-01,349925
양산시,2019-05-01,349763
양산시,2019-06-01,349544
양산시,2019-07-01,349557
양산시,2019-08-01,349500
양산시,2019-09-01,349569
양산시,2019-10-01,349830
양산시,2019-11-01,350165
양산시,2019-12-01,350759
양산시,2020-01-01,351168
양산시,2020-02-01,351457
양산시,2020-03-01,351496
양산시,2020-04-01,351383
양산시,2020-05-01,351373
양산시,2020-06-01,351596
양산시,2020-07-01,351651
양산시,2020-08-01,351691
양산시,2020-09-01,351874
양산시,2020-10-01,351910
양산시,2020-11-01,351797
양산시,2020-12-01,352229
양산시,2021-01-01,352421
양산시,2021-02-01,352682
양산시,2021-03-01,352830
양산시,2021-04-01,353291
양산시,2021-05-01,353415
양산시,2021-06-01,353686
양산시,2021-07-01,353981
양산시,2021-08-01,353798
양산시,2021-09-01,353662
양산시,2021-10-01,353783
양산시,2021-11-01,354071
양산시,2021-12-01,354726
양산시,2022-01-01,354699
양산시,2022-02-01,354489
양산시,2022-03-01,354386
양양군,2011-01-01,27910
양양군,2011-02-01,27839
양양군,2011-03-01,27846
양양군,2011-04-01,27913
양양군,2011-05-01,27920
양양군,2011-06-01,27943
양양군,2011-07-01,27993
양양군,2011-08-01,27978
양양군,2011-09-01,27961
양양군,2011-10-01,27988
양양군,2011-11-01,27954
양양군,2011-12-01,27942
양양군,2012-01-01,27918
양양군,2012-02-01,27790
양양군,2012-03-01,27799
양양군,2012-04-01,27840
양양군,2012-05-01,27861
양양군,2012-06-01,27833
양양군,2012-07-01,27880
양양군,2012-08-01,27874
양양군,2012-09-01,27879
양양군,2012-10-01,27891
양양군,2012-11-01,27856
양양군,2012-12-01,27802
양양군,2013-01-01,27758
양양군,2013-02-01,27700
양양군,2013-03-01,27658
양양군,2013-04-01,27667
양양군,2013-05-01,27651
양양군,2013-06-01,27669
양양군,2013-07-01,27652
양양군,2013-08-01,27664
양양군,2013-09-01,27615
양양군,2013-10-01,27592
양양군,2013-11-01,27616
양양군,2013-12-01,27659
양양군,2014-01-01,27623
양양군,2014-02-01,27619
양양군,2014-03-01,27627
양양군,2014-04-01,27614
양양군,2014-05-01,27670
양양군,2014-06-01,27654
양양군,2014-07-01,27621
양양군,2014-08-01,27596
양양군,2014-09-01,27623
양양군,2014-10-01,27556
양양군,2014-11-01,27524
양양군,2014-12-01,27521
양양군,2015-01-01,27498
양양군,2015-02-01,27509
양양군,2015-03-01,27501
양양군,2015-04-01,27530
양양군,2015-05-01,27512
양양군,2015-06-01,27523
양양군,2015-07-01,27508
양양군,2015-08-01,27496
양양군,2015-09-01,27501
양양군,2015-10-01,27464
양양군,2015-11-01,27499
양양군,2015-12-01,27479
양양군,2016-01-01,27461
양양군,2016-02-01,27356
양양군,2016-03-01,27319
양양군,2016-04-01,27329
양양군,2016-05-01,27324
양양군,2016-06-01,27339
양양군,2016-07-01,27371
양양군,2016-08-01,27314
양양군,2016-09-01,27188
양양군,2016-10-01,27216
양양군,2016-11-01,27209
양양군,2016-12-01,27218
양양군,2017-01-01,27226
양양군,2017-02-01,27254
양양군,2017-03-01,27294
양양군,2017-04-01,27319
양양군,2017-05-01,27299
양양군,2017-06-01,27284
양양군,2017-07-01,27309
양양군,2017-08-01,27302
양양군,2017-09-01,27300
양양군,2017-10-01,27242
양양군,2017-11-01,27217
양양군,2017-12-01,27207
양양군,2018-01-01,27258
양양군,2018-02-01,27245
양양군,2018-03-01,27276
양양군,2018-04-01,27270
양양군,2018-05-01,27325
양양군,2018-06-01,27325
양양군,2018-07-01,27318
양양군,2018-08-01,27319
양양군,2018-09-01,27292
양양군,2018-10-01,27270
양양군,2018-11-01,27221
양양군,2018-12-01,27347
양양군,2019-01-01,27351
양양군,2019-02-01,27430
양양군,2019-03-01,27431
양양군,2019-04-01,27519
양양군,2019-05-01,27605
양양군,2019-06-01,27621
양양군,2019-07-01,27641
양양군,2019-08-01,27643
양양군,2019-09-01,27694
양양군,2019-10-01,27714
양양군,2019-11-01,27721
양양군,2019-12-01,27726
양양군,2020-01-01,27709
양양군,2020-02-01,27729
양양군,2020-03-01,27713
양양군,2020-04-01,27710
양양군,2020-05-01,27787
양양군,2020-06-01,27808
양양군,2020-07-01,27859
양양군,2020-08-01,27868
양양군,2020-09-01,27940
양양군,2020-10-01,27964
양양군,2020-11-01,27926
양양군,2020-12-01,27946
양양군,2021-01-01,27946
양양군,2021-02-01,27980
양양군,2021-03-01,27956
양양군,2021-04-01,27932
양양군,2021-05-01,28006
양양군,2021-06-01,28035
양양군,2021-07-01,28110
양양군,2021-08-01,28086
양양군,2021-09-01,28062
양양군,2021-10-01,28026
양양군,2021-11-01,27977
양양군,2021-12-01,27913
양양군,2022-01-01,27866
양양군,2022-02-01,27864
양양군,2022-03-01,27901
양주시,2011-01-01,196822
양주시,2011-02-01,196831
양주시,2011-03-01,197141
양주시,2011-04-01,197348
양주시,2011-05-01,197503
양주시,2011-06-01,197555
양주시,2011-07-01,197718
양주시,2011-08-01,198079
양주시,2011-09-01,198357
양주시,2011-10-01,198749
양주시,2011-11-01,200130
양주시,2011-12-01,200360
양주시,2012-01-01,200013
양주시,2012-02-01,199956
양주시,2012-03-01,200201
양주시,2012-04-01,200098
양주시,2012-05-01,200282
양주시,2012-06-01,200232
양주시,2012-07-01,200224
양주시,2012-08-01,200320
양주시,2012-09-01,200456
양주시,2012-10-01,200529
양주시,2012-11-01,200259
양주시,2012-12-01,200310
양주시,2013-01-01,200328
양주시,2013-02-01,199980
양주시,2013-03-01,199674
양주시,2013-04-01,199531
양주시,2013-05-01,199366
양주시,2013-06-01,199373
양주시,2013-07-01,199376
양주시,2013-08-01,199577
양주시,2013-09-01,199535
양주시,2013-10-01,199508
양주시,2013-11-01,199333
양주시,2013-12-01,199143
양주시,2014-01-01,198998
양주시,2014-02-01,198767
양주시,2014-03-01,198709
양주시,2014-04-01,198540
양주시,2014-05-01,199060
양주시,2014-06-01,199318
양주시,2014-07-01,199545
양주시,2014-08-01,200055
양주시,2014-09-01,200334
양주시,2014-10-01,200517
양주시,2014-11-01,200666
양주시,2014-12-01,202072
양주시,2015-01-01,202440
양주시,2015-02-01,202753
양주시,2015-03-01,203049
양주시,2015-04-01,203193
양주시,2015-05-01,203519
양주시,2015-06-01,203695
양주시,2015-07-01,203995
양주시,2015-08-01,204107
양주시,2015-09-01,204329
양주시,2015-10-01,204566
양주시,2015-11-01,204907
양주시,2015-12-01,205184
양주시,2016-01-01,205309
양주시,2016-02-01,205267
양주시,2016-03-01,205329
양주시,2016-04-01,205252
양주시,2016-05-01,205299
양주시,2016-06-01,205170
양주시,2016-07-01,205022
양주시,2016-08-01,205012
양주시,2016-09-01,205082
양주시,2016-10-01,205164
양주시,2016-11-01,205218
양주시,2016-12-01,205513
양주시,2017-01-01,205977
양주시,2017-02-01,206443
양주시,2017-03-01,206839
양주시,2017-04-01,207327
양주시,2017-05-01,207804
양주시,2017-06-01,208287
양주시,2017-07-01,209448
양주시,2017-08-01,210049
양주시,2017-09-01,210878
양주시,2017-10-01,211323
양주시,2017-11-01,211828
양주시,2017-12-01,212146
양주시,2018-01-01,212157
양주시,2018-02-01,212170
양주시,2018-03-01,212361
양주시,2018-04-01,212276
양주시,2018-05-01,212385
양주시,2018-06-01,213388
양주시,2018-07-01,213965
양주시,2018-08-01,214436
양주시,2018-09-01,214886
양주시,2018-10-01,215362
양주시,2018-11-01,216304
양주시,2018-12-01,216951
양주시,2019-01-01,217679
양주시,2019-02-01,218057
양주시,2019-03-01,218864
양주시,2019-04-01,219789
양주시,2019-05-01,220552
양주시,2019-06-01,220853
양주시,2019-07-01,221065
양주시,2019-08-01,221263
양주시,2019-09-01,221579
양주시,2019-10-01,221950
양주시,2019-11-01,222257
양주시,2019-12-01,222314
양주시,2020-01-01,222275
양주시,2020-02-01,222435
양주시,2020-03-01,223704
양주시,2020-04-01,224524
양주시,2020-05-01,225069
양주시,2020-06-01,226015
양주시,2020-07-01,227972
양주시,2020-08-01,229052
양주시,2020-09-01,229427
양주시,2020-10-01,230005
양주시,2020-11-01,230273
양주시,2020-12-01,230359
양주시,2021-01-01,231241
양주시,2021-02-01,233072
양주시,2021-03-01,234181
양주시,2021-04-01,234990
양주시,2021-05-01,235276
양주시,2021-06-01,235394
양주시,2021-07-01,235495
양주시,2021-08-01,235828
양주시,2021-09-01,236028
양주시,2021-10-01,236205
양주시,2021-11-01,236302
양주시,2021-12-01,236368
양주시,2022-01-01,236284
양주시,2022-02-01,236327
양주시,2022-03-01,236239
양천구,2011-01-01,499746
양천구,2011-02-01,499399
양천구,2011-03-01,498473
양천구,2011-04-01,497741
양천구,2011-05-01,497456
양천구,2011-06-01,497408
양천구,2011-07-01,498819
양천구,2011-08-01,500208
양천구,2011-09-01,500579
양천구,2011-10-01,500834
양천구,2011-11-01,500674
양천구,2011-12-01,500210
양천구,2012-01-01,500062
양천구,2012-02-01,499767
양천구,2012-03-01,499100
양천구,2012-04-01,498758
양천구,2012-05-01,498506
양천구,2012-06-01,498039
양천구,2012-07-01,497623
양천구,2012-08-01,497256
양천구,2012-09-01,496974
양천구,2012-10-01,496433
양천구,2012-11-01,496217
양천구,2012-12-01,495911
양천구,2013-01-01,496082
양천구,2013-02-01,495985
양천구,2013-03-01,495626
양천구,2013-04-01,495115
양천구,2013-05-01,494754
양천구,2013-06-01,494375
양천구,2013-07-01,493669
양천구,2013-08-01,493493
양천구,2013-09-01,493358
양천구,2013-10-01,493213
양천구,2013-11-01,492994
양천구,2013-12-01,492528
양천구,2014-01-01,492183
양천구,2014-02-01,491816
양천구,2014-03-01,491426
양천구,2014-04-01,491243
양천구,2014-05-01,491011
양천구,2014-06-01,490066
양천구,2014-07-01,488739
양천구,2014-08-01,487792
양천구,2014-09-01,487353
양천구,2014-10-01,486867
양천구,2014-11-01,486664
양천구,2014-12-01,486221
양천구,2015-01-01,486559
양천구,2015-02-01,486527
양천구,2015-03-01,486314
양천구,2015-04-01,486213
양천구,2015-05-01,486150
양천구,2015-06-01,485800
양천구,2015-07-01,485670
양천구,2015-08-01,485632
양천구,2015-09-01,485312
양천구,2015-10-01,485095
양천구,2015-11-01,485141
양천구,2015-12-01,484532
양천구,2016-01-01,484245
양천구,2016-02-01,483731
양천구,2016-03-01,482945
양천구,2016-04-01,482339
양천구,2016-05-01,481901
양천구,2016-06-01,481870
양천구,2016-07-01,481709
양천구,2016-08-01,481598
양천구,2016-09-01,481211
양천구,2016-10-01,480339
양천구,2016-11-01,478997
양천구,2016-12-01,477739
양천구,2017-01-01,477405
양천구,2017-02-01,476714
양천구,2017-03-01,475949
양천구,2017-04-01,475545
양천구,2017-05-01,474662
양천구,2017-06-01,474183
양천구,2017-07-01,473908
양천구,2017-08-01,473409
양천구,2017-09-01,472730
양천구,2017-10-01,472344
양천구,2017-11-01,471783
양천구,2017-12-01,471154
양천구,2018-01-01,470684
양천구,2018-02-01,470290
양천구,2018-03-01,469221
양천구,2018-04-01,468539
양천구,2018-05-01,467724
양천구,2018-06-01,467151
양천구,2018-07-01,466723
양천구,2018-08-01,466267
양천구,2018-09-01,466121
양천구,2018-10-01,465557
양천구,2018-11-01,464912
양천구,2018-12-01,464185
양천구,2019-01-01,463608
양천구,2019-02-01,463103
양천구,2019-03-01,462599
양천구,2019-04-01,462126
양천구,2019-05-01,461532
양천구,2019-06-01,461051
양천구,2019-07-01,460721
양천구,2019-08-01,460375
양천구,2019-09-01,459849
양천구,2019-10-01,459146
양천구,2019-11-01,458691
양천구,2019-12-01,458165
양천구,2020-01-01,457887
양천구,2020-02-01,457332
양천구,2020-03-01,456339
양천구,2020-04-01,457132
양천구,2020-05-01,458181
양천구,2020-06-01,457953
양천구,2020-07-01,457543
양천구,2020-08-01,456980
양천구,2020-09-01,456240
양천구,2020-10-01,455649
양천구,2020-11-01,455058
양천구,2020-12-01,454251
양천구,2021-01-01,453382
양천구,2021-02-01,454270
양천구,2021-03-01,452677
양천구,2021-04-01,452112
양천구,2021-05-01,451541
양천구,2021-06-01,450992
양천구,2021-07-01,450431
양천구,2021-08-01,449603
양천구,2021-09-01,449010
양천구,2021-10-01,448634
양천구,2021-11-01,448061
양천구,2021-12-01,447302
양천구,2022-01-01,446895
양천구,2022-02-01,446478
양천구,2022-03-01,446182
양평군,2011-01-01,95977
양평군,2011-02-01,96299
양평군,2011-03-01,96547
양평군,2011-04-01,96721
양평군,2011-05-01,97141
양평군,2011-06-01,97400
양평군,2011-07-01,97992
양평군,2011-08-01,98530
양평군,2011-09-01,98935
양평군,2011-10-01,99167
양평군,2011-11-01,99249
양평군,2011-12-01,99430
양평군,2012-01-01,99542
양평군,2012-02-01,99666
양평군,2012-03-01,99775
양평군,2012-04-01,100125
양평군,2012-05-01,100432
양평군,2012-06-01,100705
양평군,2012-07-01,101164
양평군,2012-08-01,101645
양평군,2012-09-01,101824
양평군,2012-10-01,102075
양평군,2012-11-01,102019
양평군,2012-12-01,102193
양평군,2013-01-01,102316
양평군,2013-02-01,102409
양평군,2013-03-01,102466
양평군,2013-04-01,102557
양평군,2013-05-01,102849
양평군,2013-06-01,103086
양평군,2013-07-01,103257
양평군,2013-08-01,103529
양평군,2013-09-01,103472
양평군,2013-10-01,103513
양평군,2013-11-01,103452
양평군,2013-12-01,103620
양평군,2014-01-01,103739
양평군,2014-02-01,104165
양평군,2014-03-01,104165
양평군,2014-04-01,104292
양평군,2014-05-01,104410
양평군,2014-06-01,104565
양평군,2014-07-01,104811
양평군,2014-08-01,104930
양평군,2014-09-01,105159
양평군,2014-10-01,105309
양평군,2014-11-01,105306
양평군,2014-12-01,105379
양평군,2015-01-01,105338
양평군,2015-02-01,105550
양평군,2015-03-01,105859
양평군,2015-04-01,106204
양평군,2015-05-01,106445
양평군,2015-06-01,106694
양평군,2015-07-01,107109
양평군,2015-08-01,107547
양평군,2015-09-01,107677
양평군,2015-10-01,107959
양평군,2015-11-01,108104
양평군,2015-12-01,108316
양평군,2016-01-01,108345
양평군,2016-02-01,108462
양평군,2016-03-01,108559
양평군,2016-04-01,108849
양평군,2016-05-01,109294
양평군,2016-06-01,109604
양평군,2016-07-01,109965
양평군,2016-08-01,110531
양평군,2016-09-01,110735
양평군,2016-10-01,110935
양평군,2016-11-01,111065
양평군,2016-12-01,111367
양평군,2017-01-01,111533
