"행정구역별(1)",행정구역별(2),2010,2010,2010,2011,2011,2011,2012,2012,2012,2013,2013,2013,2014,2014,2014,2015,2015,2015,2016,2016,2016,2017,2017,2017,2018,2018,2018,2019,2019,2019
"행정구역별(1)",행정구역별(2),일반폐기물재활용률<br>(A÷B×100) (%),총재활용량<br>(A) (톤/일),생활폐기물 총발생량<br>(B) (톤/일),일반폐기물재활용률<br>(A÷B×100) (%),총재활용량<br>(A) (톤/일),생활폐기물 총발생량<br>(B) (톤/일),일반폐기물재활용률<br>(A÷B×100) (%),총재활용량<br>(A) (톤/일),생활폐기물 총발생량<br>(B) (톤/일),일반폐기물재활용률<br>(A÷B×100) (%),총재활용량<br>(A) (톤/일),생활폐기물 총발생량<br>(B) (톤/일),일반폐기물재활용률<br>(A÷B×100) (%),총재활용량<br>(A) (톤/일),생활폐기물 총발생량<br>(B) (톤/일),일반폐기물재활용률<br>(A÷B×100) (%),총재활용량<br>(A) (톤/일),생활폐기물 총발생량<br>(B) (톤/일),일반폐기물재활용률<br>(A÷B×100) (%),총재활용량<br>(A) (톤/일),생활폐기물 총발생량<br>(B) (톤/일),일반폐기물재활용률<br>(A÷B×100) (%),총재활용량<br>(A) (톤/일),생활폐기물 총발생량<br>(B) (톤/일),일반폐기물재활용률<br>(A÷B×100) (%),총재활용량<br>(A) (톤/일),생활폐기물 총발생량<br>(B) (톤/일),일반폐기물재활용률<br>(A÷B×100) (%),총재활용량<br>(A) (톤/일),생활폐기물 총발생량<br>(B) (톤/일)
"대구광역시",달성군,67.6,154.4,228.4,65.8,148.3,225.4,64.1,149.7,233.6,58.6,133.2,227.2,58.1,154.9,266.4,42.5,109.1,256.7,59.9,151.9,253.8,78.7,212.6,270.3,75.5,217.2,287.7,69.3,204.3,294.7
"인천광역시",소계,64.5,1494.9,2317.4,64.4,1402.1,2177.6,62.0,1282.9,2070.7,65.7,1585.4,2412.7,55.3,965.2,1746.0,55.0,1043.6,1897.5,56.0,1339.3,2389.5,58.6,1336.4,2280.1,59.8,1659.6,2775.4,53.4,1600.0,2999.0
"인천광역시",중구,58.7,120.4,205.2,59.6,123.8,207.7,60.2,118.0,195.9,46.9,49.1,104.7,45.7,50.2,109.8,40.9,42.0,102.6,55.9,73.8,132.1,61.3,134.3,219.0,54.3,176.1,324.3,43.0,113.2,263.5
"인천광역시",동구,75.9,78.9,103.9,80.3,94.2,117.3,76.6,68.4,89.3,58.1,27.5,47.3,59.7,28.9,48.4,57.0,26.6,46.7,62.2,34.1,54.8,63.8,43.3,67.9,83.6,118.5,141.8,59.8,35.6,59.5
"인천광역시",남구,70.6,283.8,401.7,63.7,196.6,308.7,63.4,188.3,296.8,62.2,179.0,287.7,54.2,126.3,233.2,53.7,128.3,238.9,56.1,147.0,262.1,54.5,141.2,259.1,-,-,-,-,-,-
"인천광역시",연수구,65.6,125.8,191.7,63.8,94.3,147.7,64.5,98.4,152.6,60.4,86.2,142.6,52.8,70.5,133.6,59.1,79.8,135.0,56.4,129.5,229.7,54.9,135.1,246.2,60.0,161.7,269.6,70.9,168.4,237.4
"인천광역시",남동구,53.5,148.1,277.0,54.6,153.6,281.5,55.8,157.4,282.2,54.5,145.8,267.7,59.6,183.9,308.3,62.1,204.9,330.1,43.9,242.2,551.8,63.6,300.8,473.2,64.7,337.5,521.9,65.5,307.4,469.3
"인천광역시",부평구,65.4,316.5,484.3,67.8,327.7,483.5,52.0,183.8,353.4,47.5,168.6,355.0,51.0,169.4,331.9,51.9,173.0,333.1,57.9,228.9,395.5,56.8,220.1,387.5,58.7,242.2,412.6,50.3,209.5,416.3
"인천광역시",계양구,69.7,185.4,266.1,67.0,157.2,234.7,68.8,166.3,241.8,67.3,176.2,262.0,57.5,106.5,185.2,59.3,115.8,195.2,61.2,126.3,206.4,59.3,122.2,206.0,61.5,134.6,218.8,59.9,136.7,228.4
"인천광역시",서구,56.3,125.0,222.2,55.6,123.5,222.3,53.3,116.9,219.2,86.0,674.8,784.8,60.1,177.4,295.2,56.0,172.1,307.1,65.4,314.0,480.2,57.0,194.1,340.4,57.1,253.8,444.4,52.5,266.2,506.8
"인천광역시",미추홀구,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,54.0,140.2,259.4,52.8,163.9,310.6
"인천광역시",강화군,65.4,43.2,66.1,65.5,40.3,61.5,72.0,57.2,79.4,54.3,24.8,45.7,42.5,12.7,29.9,46.5,21.3,45.8,50.9,25.7,50.5,45.8,22.5,49.1,72.7,69.9,96.2,67.7,88.1,130.2
"인천광역시",옹진군,63.5,12.5,19.7,63.3,15.0,23.7,60.6,13.7,22.6,49.6,6.8,13.7,51.6,6.5,12.6,56.1,8.7,15.5,52.0,9.3,17.9,50.3,9.0,17.9,57.6,10.6,18.4,60.7,12.2,20.1
"광주광역시",소계,63.0,880.5,1396.9,65.5,873.8,1333.9,62.2,826.8,1328.8,62.2,825.6,1327.0,63.9,841.6,1316.4,61.9,787.3,1272.9,59.2,737.9,1247.2,85.5,1085.1,1269.1,56.9,723.9,1272.3,57.9,791.9,1368.3
"광주광역시",동구,67.9,108.3,159.4,68.8,111.7,162.4,67.0,111.0,165.6,63.7,98.7,155.0,64.0,101.0,157.8,55.1,69.9,126.8,44.9,47.7,106.2,83.3,85.2,102.3,44.6,48.5,108.8,50.7,55.1,108.7
"광주광역시",서구,62.4,213.8,342.6,66.7,217.7,326.2,64.3,217.8,338.7,63.3,204.9,323.5,63.5,193.6,304.9,57.2,152.6,266.9,56.0,157.6,281.6,87.5,229.4,262.1,50.5,136.0,269.1,56.6,151.9,268.4
"광주광역시",남구,59.9,118.3,197.6,62.3,127.3,204.4,65.8,116.8,177.6,64.3,111.2,173.0,66.3,120.0,180.9,65.1,125.1,192.1,60.1,114.9,191.2,88.8,166.1,187.0,61.6,117.5,190.8,54.6,89.3,163.6
