"행정구역별","폐기물별","항목","단위","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년",
"영도구","합계","재활용[톤/일]","톤/일","499","544.1","9415","456.3","341.5","495.7","154176","153966.8","449.2","556.1",
"영도구","생활계폐기물","발생량[톤/일]","톤/일","132","128","123.4","120.1","117.8","129","45479","46233.5","120.5","121.1",
"영도구","생활계폐기물","재활용[톤/일]","톤/일","99","95","92.7","91.4","88.5","101.1","34529","35644.1","93.5","109.5",
"영도구","사업장배출시설계폐기물","발생량[톤/일]","톤/일","47","37.4","35","40.8","42.7","39","14892","14490.5","40.6","36.4",
"영도구","사업장배출시설계폐기물","재활용[톤/일]","톤/일","18","16.2","11.5","13.5","15.5","23.5","7592","6971.5","14.7","26.7",
"영도구","건설폐기물","발생량[톤/일]","톤/일","322","432.9","257.4","321.6","196.8","331.1","93294","91031","286.1","373.6",
"영도구","건설폐기물","재활용[톤/일]","톤/일","322","432.9","256.9","320.3","196.6","329.9","93294","91031","285.6","373.5",
"영도구","지정폐기물","발생량[톤/일]","톤/일","73","108.7","13573.2","46.5","70.2","50.7","31864.5","27701.5","74","57.5",
"영도구","지정폐기물","재활용[톤/일]","톤/일","60","-","9053.9","31.1","41","41.2","18761","20320.2","55.4","46.4",
"영도구","전년도이월량","발생량[톤/일]","톤/일","4","-","1335.1","5.6","12.8","3.9","1971","10326.8","14","2.7",
"영도구","당해년도발생량","발생량[톤/일]","톤/일","69","108.7","12238.1","40.9","57.4","46.8","29893.5","17374.7","60","54.8",
"부산진구","합계","재활용률[%]","%","79.1","45.9","88","87.6","89.8","95.3","94.7","94.9","96.6","96.7",
"부산진구","합계","발생량[톤/일]","톤/일","1168","2076.2","3502.2","1069.7","1263.6","1167","426648.5","404876.6","1722.2","2083.3",
"부산진구","합계","재활용[톤/일]","톤/일","925","952.3","2330.4","937.3","1135.3","1112.6","404091.5","384212.5","1663.3","2015.1",
"부산진구","생활계폐기물","발생량[톤/일]","톤/일","395","378.7","373.3","373.7","366.5","381.1","137751","135758.9","365.9","364",
"부산진구","생활계폐기물","재활용[톤/일]","톤/일","268","253.8","250.8","250.1","243.3","331.4","117822","117997.3","316.7","311.5",
"부산진구","사업장배출시설계폐기물","발생량[톤/일]","톤/일","2","1.1","1.1","1","1.1","1","365","182.5",".7","1.1",
"부산진구","사업장배출시설계폐기물","재활용[톤/일]","톤/일","-","-","-","-","-","-","-","73",".3",".3",
"부산진구","건설폐기물","발생량[톤/일]","톤/일","768","702","1117.5","687","889.6","780.2","285247.5","264807.5","1343.6","1698.8",
"부산진구","건설폐기물","재활용[톤/일]","톤/일","654","698.5","1064.8","684.5","889.5","779.5","284773","264515.5","1340.9","1698.2",
"부산진구","지정폐기물","발생량[톤/일]","톤/일","4","994.4","2010.3","8","6.4","4.7","3285","4127.7","12","19.4",
"부산진구","지정폐기물","재활용[톤/일]","톤/일","3","-","1014.8","2.7","2.5","1.7","1496.5","1626.7","5.4","5.1",
"부산진구","전년도이월량","발생량[톤/일]","톤/일","-","2.3","-","-","0","-","36.5","79.1","0","0",
"부산진구","당해년도발생량","발생량[톤/일]","톤/일","4","992.1","2010.3","8","6.4","4.7","3248.5","4048.6","12","19.3",
"동래구","합계","재활용률[%]","%","78","63.2","76.5","82.8","87","85.9","92.6","95.9","95.8","97.2",
"동래구","합계","발생량[톤/일]","톤/일","1066","1440.5","1834.9","1042.9","1438.2","1085.2","410661.5","628386.1","1462.6","2000.1",
"동래구","합계","재활용[톤/일]","톤/일","832","910.2","1318.7","863.9","1251.1","932.1","380111","602616.4","1401.2","1943.9",
"동래구","생활계폐기물","발생량[톤/일]","톤/일","252","236.9","235.4","234.2","227.9","241.2","87892","88542.3","235.2","235.7",
"동래구","생활계폐기물","재활용[톤/일]","톤/일","175","168.5","166.8","166.2","164.2","214.6","77672","80050.5","210","203.1",
"동래구","사업장배출시설계폐기물","발생량[톤/일]","톤/일","161","153","124.2","109","121.3","125.6","59969.5","60042.5","166.3","173.7",
"동래구","사업장배출시설계폐기물","재활용[톤/일]","톤/일","8","7.7","23.9","-","-","-","40150","50297","148.7","156.4",
"동래구","건설폐기물","발생량[톤/일]","톤/일","638","734.4","363.5","697.4","1087.8","717.4","262252.5","479062.5","1058.8","1584.6",
"동래구","건설폐기물","재활용[톤/일]","톤/일","637","734","362.8","697.1","1086.7","717.4","262216","472237","1042.4","1584.2",
"동래구","지정폐기물","발생량[톤/일]","톤/일","15","316.2","1111.8","2.3","1.2","1","547.5","738.8","2.3","6.1",
"동래구","지정폐기물","재활용[톤/일]","톤/일","13","-","765.2",".6",".2",".1","73","31.9",".1",".2",
"동래구","전년도이월량","발생량[톤/일]","톤/일","-","-","-","-","-","-","-","0","0","0",
"동래구","당해년도발생량","발생량[톤/일]","톤/일","15","316.2","1111.8","2.3","1.2","1","547.5","738.8","2.3","6.1",
"남구","합계","재활용률[%]","%","78.9","59.1","80.6","82.7","83","80","88.7","91.6","94.9","95.1",
"남구","합계","발생량[톤/일]","톤/일","801","1359.2","6374.8","981.5","1033.8","1399.4","736022.5","624692","1043.8","894.3",
"남구","합계","재활용[톤/일]","톤/일","632","803.6","1689.8","812","858.4","1119.7","653204","572455.3","990.8","850.3",
"남구","생활계폐기물","발생량[톤/일]","톤/일","244","235.3","228.2","223.5","219.4","228","86943","84692.6","223.7","230.1",
"남구","생활계폐기물","재활용[톤/일]","톤/일","174","167.3","164.4","163","158.6","202.2","75920","76601.9","201.3","205.2",
"남구","사업장배출시설계폐기물","발생량[톤/일]","톤/일","106","96.2","88.9","91.9","102.4","135.6","42449.5","41391","130.8","141.4",
"남구","사업장배출시설계폐기물","재활용[톤/일]","톤/일","14","16.2","1.3","1.8","1.9","121.2","401.5","438","109","132",
"남구","건설폐기물","발생량[톤/일]","톤/일","442","619.4","523.3","653","696.5","1018.2","601301","491399.5","668.6","499.4",
"남구","건설폐기물","재활용[톤/일]","톤/일","441","618.7","520.9","643.1","691.9","789.8","573889.5","491071","667.4","499.2",
"남구","지정폐기물","발생량[톤/일]","톤/일","10","408.3","5534.4","13.1","15.5","17.6","5329","7208.9","20.7","23.4",
"남구","지정폐기물","재활용[톤/일]","톤/일","3","1.4","1003.2","4.1","6","6.5","2993","4344.4","13.1","13.9",
"남구","전년도이월량","발생량[톤/일]","톤/일","-","-","21.5",".1",".1","1.1","-","2.7","0","0",
"남구","당해년도발생량","발생량[톤/일]","톤/일","10","408.3","5512.9","13","15.4","16.5","5329","7206.2","20.7","23.4",
"북구","합계","재활용률[%]","%","84.9","51.6","88.4","89","91.2","95.6","96.7","96.1","95","96.3",
"북구","합계","발생량[톤/일]","톤/일","790","865.4","1234.6","1122","863.8","829.5","447709","328419.6","634.1","1056.4",
"북구","합계","재활용[톤/일]","톤/일","670","446.2","794.7","998.5","787.5","793","432963","315587.3","602.2","1016.8",
"북구","생활계폐기물","발생량[톤/일]","톤/일","266","261.4","256.9","258.3","261.9","280.8","102455.5","101552.5","270.3","268.3",
"북구","생활계폐기물","재활용[톤/일]","톤/일","202","193.8","191.6","192.6","192.6","247.7","90045.5","91321.7","241.3","236",
"북구","사업장배출시설계폐기물","발생량[톤/일]","톤/일","40","47.5","54.9","52.6","40.3","42.6","15001.5","14563.5","36.3","42.4",
"북구","사업장배출시설계폐기물","재활용[톤/일]","톤/일","5",".2","43.2",".2","34.7","42.6","15001.5","14563.5","36.3","42.4",
"북구","건설폐기물","발생량[톤/일]","톤/일","481","267.4","383.1","810","560.2","491","324485","206480.5","324.7","738.5",
"북구","건설폐기물","재활용[톤/일]","톤/일","461","252","380.6","805.5","559.8","490.6","323134.5","204838","324.5","738.4",
"북구","지정폐기물","발생량[톤/일]","톤/일","2","289.1","539.7","1.1","1.4","15.1","5767","5823.1","2.8","7.2",
"북구","지정폐기물","재활용[톤/일]","톤/일","2",".2","179.3",".2",".4","12.1","4781.5","4864.1",".1","0",
"북구","전년도이월량","발생량[톤/일]","톤/일","-","-","-","-","-","-","-","0","0","0",
"북구","당해년도발생량","발생량[톤/일]","톤/일","2","289.1","539.7","1.1","1.4","15.1","5767","5823.1","2.8","7.2",
"해운대구","합계","재활용률[%]","%","86.2","73.7","85.2","84.8","79.6","82.8","86.6","80.5","86.3","86.2",
"해운대구","합계","발생량[톤/일]","톤/일","1740","2329.3","7018.6","1550.2","1169.3","1343.2","631851.5","403976.2","1284.8","1171.9",
"해운대구","합계","재활용[톤/일]","톤/일","1499","1717.7","5110.7","1314.2","930.7","1111.6","547025.5","325128","1109","1009.9",
"해운대구","생활계폐기물","발생량[톤/일]","톤/일","379","371.4","371.2","383.2","375.2","394.9","143627.5","146622.3","388.7","383.8",
"해운대구","생활계폐기물","재활용[톤/일]","톤/일","272","264.5","265.1","275.9","263.6","288.5","103769.5","108073.7","286.9","283",
"해운대구","사업장배출시설계폐기물","발생량[톤/일]","톤/일","115","109.2","114.8","119.4","121.1","121.9","44566.5","40077","117.4","107.2",
"해운대구","사업장배출시설계폐기물","재활용[톤/일]","톤/일","1","3.9","1.5","4.3","4","4.1","1606","1241","49.3","55.3",
"해운대구","건설폐기물","발생량[톤/일]","톤/일","1239","1452.3","1091.2","1037.1","665.4","820.9","441650","215934","775.1","671.5",
"해운대구","건설폐기물","재활용[톤/일]","톤/일","1221","1449.3","1079.9","1029.2","659.6","816.5","441102.5","215678.5","772.4","671.1",
"해운대구","지정폐기물","발생량[톤/일]","톤/일","6","396.4","5441.4","10.5","7.5","5.5","2007.5","1342.9","3.6","9.4",
"해운대구","지정폐기물","재활용[톤/일]","톤/일","5","-","3764.2","4.8","3.5","2.5","547.5","134.8",".4",".5",
"해운대구","전년도이월량","발생량[톤/일]","톤/일","-","2.1",".1","-","0","0","-","0","0","0",
"해운대구","당해년도발생량","발생량[톤/일]","톤/일","6","394.3","5441.3","10.5","7.5","5.5","2007.5","1342.9","3.6","9.4",
"사하구","합계","재활용률[%]","%","78.5","44.6","81","78.6","84.4","89.5","80","80","82.6","83",
"사하구","합계","발생량[톤/일]","톤/일","2782","3869.1","77891.1","2752.7","2861.1","2746.7","756791","859189.3","2287.6","2233.7",
"사하구","합계","재활용[톤/일]","톤/일","2183","1726.9","53181.4","2162.6","2414.6","2458.8","605535","687480.4","1889.1","1854.5",
"사하구","생활계폐기물","발생량[톤/일]","톤/일","339","324.7","322.9","323.6","323.3","330.4","120121.5","114451.3","350.6","341.1",
"사하구","생활계폐기물","재활용[톤/일]","톤/일","213","205.2","203.2","202.4","199.6","220.1","78621","81263.2","252.5","304.1",
"사하구","사업장배출시설계폐기물","발생량[톤/일]","톤/일","1518","1230.9","1403.3","1358.1","1649.9","1618.6","331237.5","391170.5","1107.7","1089.8",
"사하구","사업장배출시설계폐기물","재활용[톤/일]","톤/일","1090","924.8","1056.6","1007.3","1405.1","1520.1","244294.5","272691.5","854.2","845.1",
"사하구","건설폐기물","발생량[톤/일]","톤/일","834","600.1","988.4","835.3","697.2","607.3","248784","298898.5","669.8","615.7",
"사하구","건설폐기물","재활용[톤/일]","톤/일","798","594.1","965.3","834.2","690","606.7","248528.5","298460.5","669.1","615.6",
"사하구","지정폐기물","발생량[톤/일]","톤/일","92","1713.4","75176.5","235.7","190.7","190.4","56648","54669","159.5","187.1",
"사하구","지정폐기물","재활용[톤/일]","톤/일","82","2.8","50956.3","118.7","120","111.9","34091","35065.2","113.3","89.7",
"사하구","전년도이월량","발생량[톤/일]","톤/일","2","-","654.3","1.5","2.6","5.3","730","724.6","1.1","1.5",
"사하구","당해년도발생량","발생량[톤/일]","톤/일","90","1713.4","74522.2","234.3","188","185.2","55918","53944.4","158.4","185.5",
"금정구","합계","재활용률[%]","%","91.8","61.8","89.4","87.2","90.8","96.1","95.3","94.4","95.3","94.8",
"금정구","합계","발생량[톤/일]","톤/일","829","1070.6","16753","745.4","803.5","1169.7","422159","336119.4","940.5","868.3",
"금정구","합계","재활용[톤/일]","톤/일","761","661.2","11774","650.2","729.4","1123.7","402522","317167.1","896.6","823.5",
"금정구","생활계폐기물","발생량[톤/일]","톤/일","230","220","219.2","219.9","217.4","228.3","83256.5","83772.9","232.5","234.6",
"금정구","생활계폐기물","재활용[톤/일]","톤/일","167","159.6","159.4","160.4","158.5","207","75117","76346.8","212.1","211.2",
"금정구","사업장배출시설계폐기물","발생량[톤/일]","톤/일","9","15.6","13.5","13","9.7","18.8","11972","18140.5","20.4","28.9",
"금정구","사업장배출시설계폐기물","재활용[톤/일]","톤/일","6","5.8","3","6.7","4.2","3.7","5511.5","11534","7.2","17",
"금정구","건설폐기물","발생량[톤/일]","톤/일","555","496.7","523.1","483.1","565.4","912.4","321528.5","229220","673","591.9",
"금정구","건설폐기물","재활용[톤/일]","톤/일","554","495.8","522.2","480.6","565.2","911.9","320944.5","228125","671.4","591.5",
"금정구","지정폐기물","발생량[톤/일]","톤/일","35","338.3","15997.2","29.4","11","10.2","5402","4986","14.6","12.9",
"금정구","지정폐기물","재활용[톤/일]","톤/일","35","-","11089.4","2.5","1.5","1.1","949","1161.3","5.9","3.8",
"금정구","전년도이월량","발생량[톤/일]","톤/일","-","-","37",".1",".1",".1","36.5","21.4",".1","0",
"금정구","당해년도발생량","발생량[톤/일]","톤/일","35","338.3","15960.2","29.3","10.9","10.1","5365.5","4964.6","14.5","12.8",
"강서구","합계","재활용률[%]","%","80.4","85.6","21.8","84.4","88.1","85.1","74.8","79.3","86.1","88.6",
"강서구","합계","발생량[톤/일]","톤/일","1645","1897.4","95805.3","1760.2","2099.6","1768.6","858151.5","1267018","3779.8","4029.1",
"강서구","합계","재활용[톤/일]","톤/일","1323","1624.1","70461.6","1484.8","1849.2","1504.8","641816","1004708.8","3253.1","3571",
"강서구","생활계폐기물","발생량[톤/일]","톤/일","73","76.9","80.5","79.8","83.5","95","36755.5","41553.3","140.5","143.2",
"강서구","생활계폐기물","재활용[톤/일]","톤/일","40","39.2","40.7","41.4","43","52.6","18286.5","28035","100.8","114.2",
"강서구","사업장배출시설계폐기물","발생량[톤/일]","톤/일","596","532.5","5248.2","547.4","553.4","564.7","342881","458732","766.5","863.9",
"강서구","사업장배출시설계폐기물","재활용[톤/일]","톤/일","326","353.7","387.4","421.4","425","433.6","183522","254478","370.1","482.2",
"강서구","건설폐기물","발생량[톤/일]","톤/일","821","1238.3","772.8","807.5","1185.7","823.9","371022.5","673352","2566.9","2784.5",
"강서구","건설폐기물","재활용[톤/일]","톤/일","819","1231.2","767.4","792.4","1177.5","815.3","369088","652766","2564","2783.1",
"강서구","지정폐기물","발생량[톤/일]","톤/일","156","49.7","89703.8","325.5","277","285","107492.5","93380.7","305.9","237.5",
"강서구","지정폐기물","재활용[톤/일]","톤/일","138","-","69266.1","229.6","203.8","203.3","70919.5","69429.8","218.2","191.5",
"강서구","전년도이월량","발생량[톤/일]","톤/일","1","-","495.4","2.7","1.6","2.2","474.5","514.2",".9",".9",
"강서구","당해년도발생량","발생량[톤/일]","톤/일","155","49.7","89208.4","322.8","275.4","282.8","107018","92866.5","305","236.6",
"연제구","합계","재활용률[%]","%","90.8","59","91.9","91.7","82.5","96.8","97","95.5","95.8","97.5",
"연제구","합계","발생량[톤/일]","톤/일","585","902","1926.3","704.4","662.4","698.5","317623","336771.3","1160.7","1038.8",
"연제구","합계","재활용[톤/일]","톤/일","531","532.5","1444.1","646","546.3","676.3","308133","321719.6","1112.2","1012.9",
"연제구","생활계폐기물","발생량[톤/일]","톤/일","183","178.9","177.7","175","175.2","186.3","68218.5","67878.9","185.2","186.7",
"연제구","생활계폐기물","재활용[톤/일]","톤/일","131","127.5","128.1","126.3","126.6","167.6","60845.5","54045.8","140.4","167.5",
"연제구","사업장배출시설계폐기물","발생량[톤/일]","톤/일","-","-","-","-","-","-","-","0","0","0",
"연제구","사업장배출시설계폐기물","재활용[톤/일]","톤/일","-","-","-","-","-","-","-","0","0","0",
"연제구","건설폐기물","발생량[톤/일]","톤/일","398","405.9","447.9","528.1","485.8","510.9","248419","268092.5","972.6","846.2",
"연제구","건설폐기물","재활용[톤/일]","톤/일","398","404.9","447.7","519.5","419.4","508.4","247251","267581.5","971.7","845.3",
"연제구","지정폐기물","발생량[톤/일]","톤/일","4","317.2","1300.7","1.3","1.4","1.3","985.5","799.9","2.9","5.9",
"연제구","지정폐기물","재활용[톤/일]","톤/일","2",".1","868.3",".2",".3",".3","36.5","92.3",".1",".1",
"연제구","전년도이월량","발생량[톤/일]","톤/일","-",".7","-","-","-","-","-","0","0","0",
"연제구","당해년도발생량","발생량[톤/일]","톤/일","4","316.5","1300.7","1.3","1.4","1.3","985.5","799.9","2.9","5.9",
"수영구","합계","재활용률[%]","%","93.9","56.1","96.3","92.5","91.2","96.8","97.3","95.2","95","96.1",
"수영구","합계","발생량[톤/일]","톤/일","641","1102.9","1221.8","525.6","484.2","528.9","284006.5","276591.3","810.3","553.8",
"수영구","합계","재활용[톤/일]","톤/일","602","619.1","1005.8","486","441.5","512","276451","263283","769.9","532.2",
"수영구","생활계폐기물","발생량[톤/일]","톤/일","149","148","142.9","144.6","149","172.3","57305","57806.8","152.3","151.1",
"수영구","생활계폐기물","재활용[톤/일]","톤/일","111","106.7","105.7","106.3","107","156.3","51100","45696.3","113.4","134",
"수영구","사업장배출시설계폐기물","발생량[톤/일]","톤/일","5","253.2","264","-","-","-","-","0","0","0",
"수영구","사업장배출시설계폐기물","재활용[톤/일]","톤/일","5","177.2","264","-","-","-","-","0","0","0",
"수영구","건설폐기물","발생량[톤/일]","톤/일","485","335.3","609.2","378.6","333.9","355.7","225898.5","218343","656.8","398.2",
"수영구","건설폐기물","재활용[톤/일]","톤/일","484","335.1","609.2","378.6","333.9","355.5","225241.5","217576.5","656.4","398",
"수영구","지정폐기물","발생량[톤/일]","톤/일","2","366.4","205.7","2.4","1.3",".9","803","441.5","1.2","4.5",
"수영구","지정폐기물","재활용[톤/일]","톤/일","1",".1","26.9","1.1",".6",".2","109.5","10.2",".1",".2",
"수영구","전년도이월량","발생량[톤/일]","톤/일","-",".3",".3","-","-","-","73","0","0","0",
"수영구","당해년도발생량","발생량[톤/일]","톤/일","2","366.1","205.4","2.4","1.3",".9","730","441.5","1.2","4.5",
"사상구","합계","재활용률[%]","%","86.6","66.8","83","69.9","80","89.6","85.7","87.7","89.6","92.4",
"사상구","합계","발생량[톤/일]","톤/일","1142","1636.6","21435.1","1577.7","1458.9","1637.2","466433.5","464878.3","1040.6","1394.2",
